statuses,date_joined,most_recent_post,following,followers,favourites,lists,tweets_this_week,retweet,retweeted_count,userNameScore,avg_tweets_by_day_of_week,engagment_rate,screen_name,account_type
66230,2009,0,1525.0,14259.0,53549,243,0.0,0.0,0.0,0.3125,0.0,0.0,rlynn_solomon,1.0
15518,2009,0,174.0,145.0,92,2,0.0,0.0,0.0,0.1875,0.0,0.0,voguensays,0.0
295,2010,0,315.0,79.0,5806,0,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,tkordeliski,1.0
1308,2010,0,63.0,265.0,3238,0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,karimwadjih,0.0
8898,2010,0,1.0,556.0,27141,4,0.0,0.0,0.0,0.25,0.0,0.0,ethethetheth,1.0
5842,2010,0,0.0,2891.0,3312,170,0.0,0.0,0.0,0.0,0.0,0.0,smklahr,1.0
0,2010,0,0.0,96.0,60,1,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,algp8150,1.0
2971,2010,0,316.0,275.0,1085,1,0.0,0.0,0.0,0.0,0.0,0.0,zheeshie,1.0
97,2010,0,73.0,155.0,62,0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,ygordiogenes,1.0
20569,2010,0,557.0,296.0,46454,1,0.0,0.0,0.0,0.4,0.0,0.0,krupskaia_,1.0
51731,2010,0,784.0,1575.0,58741,15,0.0,0.0,0.0,0.0,0.0,0.0,missceeeeee,1.0
7026,2010,0,278.0,4520.0,1529,107,0.0,0.0,0.0,0.9375,0.0,0.0,samanthacossick,1.0
18571,2010,0,940.0,405.0,88116,32,0.0,0.0,0.0,0.0,0.0,0.0,jeanniinabottle,1.0
114,2010,0,13.0,185395.0,169,549,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,richardwakile,1.0
41394,2010,0,1972.0,8556.0,108906,156,0.0,0.0,0.0,0.6470588235294117,0.0,0.0,berthahidalgo,1.0
1843,2010,0,1052.0,23.0,965,0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,mad_azn8420,1.0
5986,2010,0,2795.0,293.0,8809,14,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,alexvanroekel,1.0
70234,2010,0,1085.0,979.0,1703,10,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,sweet_est_thing,1.0
7527,2010,0,1.0,0.0,1,0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,jwarasunabi,0.0
1319,2010,0,315.0,498.0,811,3,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,giovannimelor,1.0
53802,2010,0,96.0,1066.0,4426,32,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,castrobiebsrose,1.0
54080,2010,0,365.0,722.0,33569,9,0.0,0.0,0.0,0.75,0.0,0.0,_rishadh,1.0
18103,2010,0,53.0,1167.0,8483,57,0.0,0.0,0.0,1.0,0.0,0.0,justsignals,1.0
12331,2010,0,322.0,441.0,2288,3,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,zaispr,0.0
1152,2010,0,481.0,72.0,3842,0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,urbina_judith28,1.0
76737,2010,0,247.0,347.0,137,10,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,lilfiddycent,1.0
3796,2010,0,108.0,63.0,1904,0,0.0,0.0,0.0,0.6,0.0,0.0,kellymoorephoto,1.0
39486,2010,0,386.0,1104.0,27258,1,0.0,0.0,0.0,0.5,0.0,0.0,conxdeximena,1.0
14444,2010,0,2725.0,1712.0,1507,15,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,craigdelew,1.0
99252,2010,0,440.0,939.0,2857,4,0.0,0.0,0.0,0.0,0.0,0.0,__beeejayyy,1.0
1818,2010,0,333.0,140.0,2083,1,0.0,0.0,0.0,0.0,0.0,0.0,ay_coregi,1.0
35748,2010,0,233.0,348.0,8182,0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,diannaam_,1.0
87519,2010,0,862.0,327.0,1427,56,0.0,0.0,0.0,0.5,0.0,0.0,plepilov,1.0
11352,2010,0,1013.0,1022.0,6574,9,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,almeida2go,1.0
7504,2010,0,1003.0,77.0,3571,0,0.0,0.0,0.0,0.5,0.0,0.0,mariiotk,1.0
2583,2010,0,507.0,63.0,1451,0,0.0,0.0,0.0,0.0,0.0,0.0,sxsql,1.0
2335,2010,0,46.0,9.0,1225,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,barisben,0.0
20984,2010,0,110.0,239.0,8350,4,0.0,0.0,0.0,0.0,0.0,0.0,zkanuga,1.0
6316,2010,0,158.0,64.0,1369,0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,egrieszti,0.0
1101,2010,0,205.0,10.0,873,0,0.0,0.0,0.0,0.8181818181818181,0.0,0.0,gayebayramm,0.0
1317,2010,0,161.0,32.0,1109,2,0.0,0.0,0.0,0.0,0.0,0.0,luiizdlgado,1.0
5050,2010,0,208.0,101.0,2043,0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,iphan_doank,0.0
29903,2010,0,590.0,570.0,8604,1,0.0,0.0,0.0,0.0,0.0,0.0,__lg78,1.0
10240,2010,0,294.0,310.0,1465,0,0.0,0.0,0.0,0.1714285714285713,0.0,0.0,willypraja,0.0
16164,2010,0,1009.0,83055.0,48168,396,0.0,0.0,0.0,0.0,0.0,0.0,21h32,1.0
9891,2010,0,183.0,62.0,627,0,0.0,0.0,0.0,0.4375,0.0,0.0,gruggieropt,1.0
57792,2010,0,86.0,21701.0,180042,102,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,stixilfox,1.0
29,2010,0,0.0,0.0,147,0,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,jhlckrt,0.0
25265,2010,0,1549.0,112245.0,20840,400,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,nadiamusica,1.0
2055,2010,0,331.0,85.0,8060,0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,jennifer_tweets,1.0
3930,2010,0,253.0,396.0,2054,9,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,cottagemarket,0.0
725,2010,0,826.0,65.0,5258,0,0.0,0.0,0.0,0.5,0.0,0.0,atjanjua,0.0
1033,2010,0,432.0,27.0,4723,0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,diegohuikui,0.0
10936,2010,0,1780.0,786.0,4542,7,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,19_vanessa_99,0.0
403,2010,0,1091.0,242.0,1191,0,0.0,0.0,0.0,0.9,0.0,0.0,mattyshent,0.0
8138,2010,0,161.0,75.0,2459,3,0.0,0.0,0.0,0.5,0.0,0.0,kentanqy,0.0
12533,2010,0,106.0,222.0,30581,6,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,ryxev,1.0
3400,2010,0,242.0,73.0,2439,0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,mscmoose34,0.0
258313,2010,0,1218.0,3867.0,26848,60,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,hijoeligia,0.0
10702,2010,0,3870.0,482.0,36244,2,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,smpitterson,1.0
93214,2010,0,4978.0,2220.0,79271,42,0.0,0.0,0.0,1.0,0.0,0.0,xxxneon,1.0
6199,2010,0,140.0,103.0,198,4,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,williemacedo,0.0
2,2010,0,25.0,1.0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,xyqecnu,0.0
113943,2010,0,1430.0,2322.0,164124,9,0.0,0.0,0.0,0.0,0.0,0.0,kid4poke,1.0
75948,2010,0,931.0,1241.0,95695,5,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,accordingtobria,1.0
5511,2010,0,1339.0,2639.0,7986,97,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,sam_frizell,1.0
1218284,2010,0,29.0,1330.0,3376,2340,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,michael_vasanth,0.0
4195,2010,0,551.0,88.0,4757,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,caelopez_,0.0
70412,2010,0,0.0,1217076.0,3156,5961,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,lahojillaentv,0.0
10290,2010,0,0.0,180.0,1476,3,0.0,0.0,0.0,0.5,0.0,0.0,imkristinemd,0.0
6216,2010,0,409.0,192.0,3913,4,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,therealjtrunfio,1.0
16574,2010,0,102.0,2493627.0,317,1313,0.0,0.0,0.0,0.5,0.0,0.0,ctnurhaliza11,1.0
42025,2010,0,1812.0,1624.0,86007,25,0.0,0.0,0.0,0.2666666666666667,0.0,0.0,anateboteo,1.0
1476,2010,0,334.0,52.0,1744,2,0.0,0.0,0.0,1.0,0.0,0.0,kaylee4783,1.0
37676,2010,0,437.0,90005.0,284,269,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,karlapineda1,1.0
7977,2010,0,462.0,434.0,15697,17,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,chadheiman,1.0
8846,2010,0,395.0,866699.0,5282,558,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,majumantilla,1.0
5241,2010,0,237.0,133.0,3444,1,0.0,0.0,0.0,0.5,0.0,0.0,miss_nnelg,0.0
15924,2010,0,187.0,945.0,2503,25,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,alyssestewart,1.0
25691,2010,0,1175.0,111.0,22709,3,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,corruptedcoffin,1.0
33562,2010,0,287.0,497.0,22717,4,0.0,0.0,0.0,0.4166666666666666,0.0,0.0,lizzy_yadigg,1.0
67391,2010,0,533.0,718.0,102475,10,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,guy_irl_,1.0
2392,2010,0,306.0,159.0,4661,3,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,breannaprasad,1.0
6102,2010,0,576.0,567.0,325,2,0.0,0.0,0.0,0.375,0.0,0.0,iraahmawati,1.0
760,2010,0,1253.0,118.0,128,0,0.0,0.0,0.0,0.6,0.0,0.0,thebrianrossman,1.0
1234,2010,0,515.0,217.0,979,12,0.0,0.0,0.0,0.0,0.0,0.0,gmv398,1.0
41031,2010,0,233.0,569.0,12733,2,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,lj_clemens,1.0
10565,2010,0,272.0,95735.0,8602,462,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,sherabechard,1.0
4089,2010,0,439.0,189.0,1853,1,0.0,0.0,0.0,0.25,0.0,0.0,bmcastillo2001,1.0
87787,2010,0,1270.0,1326.0,48482,9,0.0,0.0,0.0,0.75,0.0,0.0,vincemaielli,1.0
1684,2010,0,911.0,18.0,1164,1,0.0,0.0,0.0,0.25,0.0,0.0,ranasinghktm,0.0
5034,2010,0,221.0,283.0,23034,0,0.0,0.0,0.0,0.4545454545454546,0.0,0.0,___emilyyym,1.0
61623,2010,0,542.0,680.0,21187,4,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,jadajenelle,1.0
49326,2010,0,3317.0,398309.0,6755,5383,0.0,0.0,0.0,0.0,0.0,0.0,kubomitsurou,1.0
3050,2010,0,1544.0,678.0,9900,8,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,kimiavafi,1.0
2913,2010,0,75.0,17.0,2031,0,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,maelo_058,0.0
13183,2010,0,658.0,819.0,6217,0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,chan_clairice,1.0
995,2010,0,807.0,3625.0,2595,81,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,zakebrahim,1.0
84656,2010,0,647.0,777.0,34701,5,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,500daysofraquel,1.0
10640,2010,0,104.0,222.0,2627,0,0.0,0.0,0.0,0.0,0.0,0.0,ermanek_,0.0
11421,2010,0,342.0,299.0,2855,1,0.0,0.0,0.0,0.4545454545454546,0.0,0.0,tinanoviana,1.0
23,2010,0,2.0,0.0,199,0,0.0,0.0,0.0,0.0,0.0,0.0,asdfghjkl2678q,0.0
1442,2010,0,288.0,79.0,3080,0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,twannamae,0.0
23163,2010,0,663.0,292.0,58242,11,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,angelfan984,1.0
2865,2010,0,340.0,94.0,894,2,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,jenbunnymiranda,1.0
223097,2010,0,1360.0,2509.0,53287,1,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,killahcam__,1.0
90891,2010,0,542.0,1894.0,79,18,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,monsterousjacki,1.0
157963,2010,0,0.0,832094.0,10541,955,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,adrianpalla,1.0
10488,2010,0,521.0,100015.0,7763,391,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,wendyfiore,1.0
58816,2010,0,1716.0,33399.0,100934,127,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,elenadeluca,1.0
2334,2010,0,911.0,123.0,744,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,chivi_castillo,1.0
9693,2010,0,1448.0,650.0,28964,34,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,nme421,1.0
23271,2010,0,639.0,506.0,1789,2,0.0,0.0,0.0,0.0,0.0,0.0,schwish10,1.0
9518,2010,0,165.0,870.0,2834,1,0.0,0.0,0.0,0.3888888888888888,0.0,0.0,diletta123,0.0
161515,2010,0,430.0,1072.0,79218,23,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,bruatthedisco,1.0
30913,2010,0,2460.0,688.0,7488,14,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,ignantrade,1.0
4224,2010,0,1310.0,574.0,3736,27,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,musikell,1.0
32426,2010,0,1248.0,405.0,1306,17,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,amber_lynnxx,1.0
32579,2010,0,262.0,189.0,46979,5,0.0,0.0,0.0,0.0,0.0,0.0,i_in_distress,1.0
44250,2010,0,328.0,1222.0,353,1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,_bahiyaaa,1.0
2425,2010,0,254.0,174.0,339,1,0.0,0.0,0.0,0.5,0.0,0.0,daffakenny,1.0
10362,2010,0,917.0,575.0,9367,2,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,_richierich24,1.0
5371,2010,0,1910.0,1174.0,9397,64,0.0,0.0,0.0,0.55,0.0,0.0,amandashank,1.0
43419,2010,0,676.0,572.0,3654,7,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,kantreachmyhigh,1.0
209,2010,0,774.0,181.0,178,0,0.0,0.0,0.0,0.4285714285714286,0.0,0.0,raiinyw,1.0
965,2010,0,65.0,1.0,781,1,0.0,0.0,0.0,0.0,0.0,0.0,kamehae1015,0.0
3461,2010,0,133.0,90.0,3511,4,0.0,0.0,0.0,0.0,0.0,0.0,nst2019,1.0
79858,2010,0,1877.0,1189.0,1873,25,0.0,0.0,0.0,1.0,0.0,0.0,avsangelschick,1.0
12627,2010,0,253.0,211.0,3136,3,0.0,0.0,0.0,0.4,0.0,0.0,valerie_mg,1.0
42512,2010,0,602.0,723.0,9179,2,0.0,0.0,0.0,0.25,0.0,0.0,briana_janai,1.0
1562,2010,0,502.0,48.0,14745,1,0.0,0.0,0.0,0.0,0.0,0.0,blc2789,1.0
2743,2010,0,16.0,46.0,1973,0,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,rickluke,0.0
285,2010,0,0.0,336.0,147,1,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,1031bisyoujyo,0.0
1662,2010,0,26.0,10.0,939,0,0.0,0.0,0.0,0.0,0.0,0.0,dsc243,1.0
347128,2010,0,1185.0,882.0,19851,71,0.0,0.0,0.0,0.0,0.0,0.0,trillrill,0.0
17,2010,0,17.0,4.0,139,0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,cesca11,0.0
2824,2010,0,172.0,71.0,2840,5,0.0,0.0,0.0,0.0,0.0,0.0,dashhayes,1.0
1574,2010,0,875.0,342.0,608,13,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,drjeannazario,1.0
402,2010,0,12.0,19.0,47,0,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,incessmom,0.0
231509,2010,0,2189.0,21153.0,84161,604,0.0,0.0,0.0,0.6,0.0,0.0,emilylhauser,1.0
72,2010,0,0.0,1.0,384,0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,impliedvol12,0.0
3856,2010,0,87.0,169.0,2483,1,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,lupiitamedina,0.0
5017,2010,0,49.0,497.0,115567,6,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,rrachelemarie,1.0
7784,2010,0,224.0,238.0,2226,2,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,leiimendoza,1.0
14246,2010,0,1542.0,386.0,46818,2,0.0,0.0,0.0,0.0,0.0,0.0,breezie_1303,1.0
10591,2010,0,136.0,329.0,1968,0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,barbaralbuquerq,0.0
3858,2010,0,1024.0,12.0,2684,2,0.0,0.0,0.0,0.0,0.0,0.0,st71010,0.0
224636,2010,0,147.0,685.0,739,1,0.0,0.0,0.0,0.8,0.0,0.0,john_c_ramirez,0.0
60,2010,0,0.0,1.0,276,0,0.0,0.0,0.0,0.1875,0.0,0.0,seungminchun,0.0
6778,2010,0,410.0,231.0,685,10,0.0,0.0,0.0,0.6,0.0,0.0,jordanhurleyyyy,1.0
2450,2010,0,1618.0,403.0,1991,3,0.0,0.0,0.0,0.0,0.0,0.0,anaritag77,0.0
173,2010,0,65.0,38.0,81,2,0.0,0.0,0.0,0.6,0.0,0.0,andersonrenatof,1.0
339,2010,0,530.0,2023.0,59683,62,0.0,0.0,0.0,0.5,0.0,0.0,pfb360,1.0
2724,2010,0,535.0,315.0,5099,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,dcteash_2007,1.0
85725,2010,0,572418.0,818180.0,117463,2169,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,danielnewman,1.0
44,2010,0,0.0,51919.0,4,228,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,kaydenboche,1.0
80168,2010,0,658.0,159.0,1021,26,0.0,0.0,0.0,1.0,0.0,0.0,maitate,1.0
4728,2010,0,145.0,552.0,1883,0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,qaqadrii,1.0
2547,2010,0,417.0,105.0,3698,0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,kim_berlina,1.0
5612,2010,0,486.0,150.0,111582,0,0.0,0.0,0.0,0.0,0.0,0.0,jeffboom1,1.0
16540,2010,0,472.0,82.0,3860,6,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,darrylventura,1.0
3865,2010,0,352.0,73.0,83769,2,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,amazonellie,1.0
3831,2010,0,14.0,76.0,1971,9,0.0,0.0,0.0,0.4545454545454546,0.0,0.0,anaahgodooy,0.0
7461,2010,0,324.0,316.0,6122,30,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,mrslaurawoods,1.0
14773,2010,0,772.0,587.0,35994,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,hannahhph,1.0
8613,2010,0,443.0,9428640.0,603,11171,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,danialvesd2,1.0
2588,2010,0,4951.0,565.0,9364,3,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,doug_fitz,1.0
3625,2010,0,2331.0,263.0,26389,3,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,andreacvaz,1.0
22089,2010,0,1206.0,9091.0,73358,129,0.0,0.0,0.0,0.9230769230769232,0.0,0.0,lisabirnbach,1.0
17965,2010,0,722.0,955.0,6687,56,0.0,0.0,0.0,0.0,0.0,0.0,ijackiemena,1.0
1075,2010,0,310.0,33.0,835,0,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,leonelrojas84,1.0
216,2010,0,449.0,46.0,5414,0,0.0,0.0,0.0,0.125,0.0,0.0,lseelman,1.0
1763,2010,0,950.0,228.0,7884,6,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,therealmirow,1.0
4463,2010,0,17.0,113.0,831,1,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,serrycadsawan,1.0
6334,2010,0,646.0,319.0,3612,10,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,meshapooh21,1.0
46145,2010,0,442.0,794.0,7274,26,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,belllalalala,1.0
35465,2010,0,2121.0,2029.0,53688,60,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,umbralwalker,1.0
8510,2010,0,307.0,73.0,28082,0,0.0,0.0,0.0,0.5,0.0,0.0,_sully11,1.0
92578,2010,0,49.0,44.0,420,3,0.0,0.0,0.0,0.0,0.0,0.0,_evefie,1.0
5984,2010,0,1298.0,534.0,10448,49,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,harperarchitect,1.0
26194,2010,0,1.0,6.0,18866,1,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,good333user,1.0
3570,2010,0,167.0,41.0,1615,1,0.0,0.0,0.0,0.0,0.0,0.0,huawuhen,1.0
11071,2010,0,74.0,104.0,107,1,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,ecakrap,1.0
10477,2010,0,20.0,2363.0,2649,5,0.0,0.0,0.0,1.0,0.0,0.0,armatascanu,0.0
10100,2010,0,164.0,13606.0,3515,81,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,tawniejaclyn,1.0
2150,2010,0,147.0,95.0,1947,5,0.0,0.0,0.0,0.0,0.0,0.0,foomaa,1.0
69118,2010,0,65.0,182.0,62509,5,0.0,0.0,0.0,0.0,0.0,0.0,anoose4yourneck,1.0
237862,2010,0,1409.0,780.0,486,46,0.0,0.0,0.0,0.0,0.0,0.0,a_kamesaki,0.0
1573,2010,0,87.0,38.0,16061,10,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,_annier23,1.0
81872,2010,0,475.0,563315.0,2066,199,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,alberthienee,1.0
14416,2010,0,64.0,48.0,966,0,0.0,0.0,0.0,0.4,0.0,0.0,jessssicag,0.0
21959,2010,0,791.0,696.0,6367,4,0.0,0.0,0.0,0.0,0.0,0.0,blopzx,1.0
38517,2010,0,937.0,4031.0,10546,9,0.0,0.0,0.0,0.5,0.0,0.0,merveyilx,0.0
13387,2012,0,3958.0,463.0,36771,33,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,emmadingle,1.0
48950,2012,0,1817.0,475.0,35615,8,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,heyitsmjc,1.0
15128,2012,0,756.0,320.0,90901,6,0.0,0.0,0.0,0.0,0.0,0.0,proflpowell,1.0
32,2012,0,11.0,5.0,240,0,0.0,0.0,0.0,0.0,0.0,0.0,tylertlhds,0.0
3380,2012,0,131.0,6.0,2410,0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,craftmine3,0.0
22096,2012,0,548.0,871.0,7822,2,0.0,0.0,0.0,0.0,0.0,0.0,agustinamoren11,1.0
24762,2012,0,538.0,821.0,12470,3,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,callangregson26,1.0
55295,2012,0,640.0,622.0,244294,7,0.0,0.0,0.0,0.4166666666666666,0.0,0.0,briantanis13,1.0
20818,2012,0,491.0,307.0,22335,3,0.0,0.0,0.0,0.0,0.0,0.0,odsledgren,1.0
44339,2012,0,1114.0,1507.0,914,2,0.0,0.0,0.0,0.0,0.0,0.0,__neshh,1.0
2107,2012,0,384.0,58.0,7179,1,0.0,0.0,0.0,0.0,0.0,0.0,_headchangex,1.0
9393,2012,0,1411.0,1881.0,10087,2,0.0,0.0,0.0,0.0,0.0,0.0,shyhut17,1.0
13695,2012,0,51.0,603.0,23308,1,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,darleneabrantes,1.0
2659,2012,0,2.0,46.0,2212,2,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,ztenzer,0.0
14330,2012,0,986.0,406.0,39714,6,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,kylee_wyrwa,1.0
17077,2012,0,253.0,249.0,156905,0,0.0,0.0,0.0,0.0,0.0,0.0,1sportsgal,1.0
1590,2012,0,200.0,4.0,1264,0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,brandon67222253,0.0
15153,2012,0,252.0,687.0,6811,1,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,lilytieu,1.0
1727,2012,0,82.0,143.0,3377,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,aschmigel,1.0
2810,2012,0,8.0,0.0,2421,2,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,tawan_c,0.0
12339,2012,0,39.0,114745.0,10551,144,0.0,0.0,0.0,0.125,0.0,0.0,gewoonrobbert,0.0
9750,2012,0,235.0,596.0,23139,7,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,jonathanjve_,1.0
4840,2012,0,154.0,79.0,48583,0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,bringmethgabe,0.0
21592,2012,0,370.0,98.0,323,2,0.0,0.0,0.0,0.0,0.0,0.0,istudi_am,1.0
134502,2012,0,354.0,456.0,24874,7,0.0,0.0,0.0,0.0,0.0,0.0,karl_dagod,1.0
8475,2012,0,337.0,493.0,32453,1,0.0,0.0,0.0,0.1818181818181817,0.0,0.0,magee_molly,1.0
30887,2012,0,108256.0,103220.0,63,20,0.0,0.0,0.0,0.0,0.0,0.0,azooz_1q,0.0
6405,2012,0,38.0,91448.0,2503,5,0.0,0.0,0.0,0.0769230769230768,0.0,0.0,erhn34erhn,1.0
42,2012,0,0.0,0.0,125,0,0.0,0.0,0.0,0.0,0.0,0.0,gopal45923448,0.0
2133,2012,0,580.0,221.0,3371,1,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,la_la_allred,1.0
15958,2012,0,404.0,697.0,15047,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,jwillxoxo,1.0
1138,2012,0,0.0,5.0,687,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,jennw7275,0.0
5081,2012,0,201.0,198.0,18159,0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,rayyylewis,1.0
68029,2012,0,716.0,725.0,6563,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,2_raaaays,0.0
16,2012,0,1395.0,13.0,172,0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,jamesforde96,1.0
4365,2012,0,561.0,289.0,19014,1,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,bigtweetdude,1.0
36772,2012,0,787.0,1031.0,25211,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,agossleal,1.0
60823,2012,0,96.0,2621.0,32473,50,0.0,0.0,0.0,0.0,0.0,0.0,unhhhhs,1.0
1377,2012,0,87.0,77.0,4669,1,0.0,0.0,0.0,0.75,0.0,0.0,brookeodowns,1.0
30,2012,0,16.0,217.0,180,0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,ballislifechri1,0.0
23736,2012,0,1055.0,666.0,122445,28,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,elainewalk,1.0
0,2012,0,1.0,390.0,0,0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,kellyandmichael,1.0
