HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,IsABot,username
1.0,44.0,210.0,1.0,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2619.0,69.0,0.0,258.0,20.0,0.25,0.0,0.05,4.2,0.6,10.4,0.0,
1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1387.0,59.0,0.0,10.0,7.0,0.0,0.0,0.0,1.43,0.0,2.57,1.0,
1.0,120.0,151300.0,1.0,1100000.0,20.0,0.85,13.0,10.7,840.45,0.35,7725.85,0.0,
1.0,162.0,141000.0,1.0,1500000.0,20.0,2.9,87.3,98.95,7798.85,0.1,60994.95,0.0,
1.0,706.0,243900.0,1.0,2600000.0,20.0,1.05,120.5,94.15,13413.4,0.0,79400.0,0.0,
1.0,755.0,658.0,1.0,2980.0,20.0,0.7,3.2,0.15,73.35,0.75,385.6,0.0,
1.0,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1374.0,355.0,0.0,875.0,20.0,0.15,0.1,0.1,8.8,0.0,30.0,1.0,
1.0,90.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1010.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6.0,104700.0,1.0,1100000.0,20.0,6.0,34.95,106.2,2162.4,0.0,42492.95,0.0,
1.0,321.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,704.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1431.0,29.0,0.0,6.0,10.0,1.1,0.1,0.0,0.6,0.0,1.7,1.0,
1.0,112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,56.0,132.0,1.0,4988.0,20.0,1.95,11.3,0.55,245.9,0.2,3145.9,0.0,
1.0,1653.0,132.0,0.0,32.0,2.0,0.0,0.0,1.0,16.0,0.0,45.5,1.0,
1.0,377.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,46.0,12.0,1.0,69.0,6.0,2.17,0.0,0.17,11.5,0.17,347.83,0.0,
1.0,1500.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,450.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,911.0,566.0,1.0,181.0,7.0,1.29,0.86,0.43,25.86,0.0,211.86,1.0,
1.0,97.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,101.0,22.0,0.0,188.0,20.0,4.85,1.1,0.0,2.55,0.2,10.35,0.0,
0.0,278.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,7.0,7076.0,1.0,188000.0,3.0,6.33,897.33,319.0,61398.33,0.33,639270.33,0.0,
1.0,193.0,2120.0,1.0,60200.0,20.0,0.8,1.2,0.05,30.2,0.0,282.95,0.0,
1.0,730.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2378.0,1793.0,1.0,1426.0,15.0,5.8,1.4,1.0,94.07,0.13,4633.0,1.0,
1.0,70.0,78500.0,0.0,119200.0,20.0,0.0,6.25,5.45,389.3,0.0,5476.25,0.0,
1.0,163.0,167.0,1.0,726.0,20.0,2.9,0.4,0.25,7.55,0.15,89.35,0.0,
1.0,1279.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,887.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,
1.0,1694.0,119.0,0.0,136.0,20.0,0.15,0.05,1.0,1.75,0.0,3.65,1.0,
1.0,51.0,175.0,1.0,5526.0,3.0,5.33,0.67,0.0,5.33,0.67,25.0,0.0,
1.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,665.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6915.0,2165.0,1.0,342.0,6.0,7.0,2.5,0.5,57.0,0.0,453.0,0.0,
1.0,13.0,590500.0,1.0,3200000.0,3.0,3.0,305.33,1500.33,15972.33,0.67,181900.0,0.0,
1.0,41.0,39500.0,1.0,653700.0,20.0,6.65,12.4,39.75,2612.95,0.05,25396.65,0.0,
1.0,537.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,10.0,25.0,1.0,62.0,20.0,3.3,0.0,0.0,1.2,0.3,3.8,0.0,
1.0,563.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,314.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,751.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,29.0,130900.0,1.0,350400.0,20.0,0.4,57.5,74.35,2712.0,0.15,32781.35,0.0,
1.0,390.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,354.0,3900000.0,1.0,150400000.0,20.0,0.15,833.85,207.6,130830.0,0.6,656215.0,0.0,
1.0,704.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6261.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,879.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,92.0,9.0,1.0,28.0,6.0,1.33,0.0,0.0,3.83,0.0,16.5,0.0,
1.0,1831.0,73.0,1.0,132.0,20.0,2.25,0.35,0.0,2.1,0.05,21.05,0.0,
1.0,15.0,27800.0,1.0,358100.0,20.0,6.4,200.5,1115.0,10412.1,0.05,100375.0,0.0,
1.0,724.0,351.0,1.0,761.0,20.0,1.05,0.0,1.0,0.4,0.0,2.7,1.0,
1.0,133.0,7615.0,0.0,273700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,538.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,703.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,543.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,173.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,764.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,137.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,84.0,3.0,0.0,5.0,2.0,3.5,0.0,0.0,2.5,0.0,5.5,1.0,
1.0,3251.0,172.0,0.0,13.0,3.0,0.0,0.33,1.0,4.33,0.0,14.33,1.0,
1.0,382.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,306.0,39.0,1.0,1239.0,20.0,3.6,0.75,0.05,19.2,0.7,188.25,0.0,
1.0,142.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,246.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,74.0,93.0,1.0,1204.0,20.0,3.05,14.25,0.85,48.85,0.85,557.25,0.0,
1.0,104.0,73.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,401.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
1.0,2.0,55100.0,1.0,217800.0,20.0,2.25,10.2,3.1,245.95,0.05,1676.45,0.0,
1.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,382.0,216400.0,1.0,3900000.0,20.0,7.4,22.45,8.6,1489.95,0.05,10539.95,0.0,
1.0,23.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,
1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,64.0,57000.0,1.0,435200.0,20.0,6.85,0.55,7.75,170.15,0.0,2312.15,0.0,
1.0,390.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6708.0,560.0,1.0,3168.0,19.0,2.16,11.47,0.53,166.74,0.53,1325.84,0.0,
1.0,3916.0,2659.0,1.0,8579.0,20.0,2.6,7.2,2.3,27.9,0.65,137.15,0.0,
1.0,3186.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,333.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,31.0,674.0,1.0,5813.0,20.0,4.3,3.25,0.8,122.65,0.3,3429.85,0.0,
1.0,1776.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1059.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,90.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,544.0,362.0,1.0,307.0,1.0,1.0,2.0,0.0,8.0,1.0,38.0,0.0,
1.0,4543.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,96.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,123.0,1.0,
1.0,454.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,
1.0,699.0,255.0,1.0,408.0,20.0,2.05,1.0,0.0,16.4,0.55,68.2,0.0,
1.0,596.0,27.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.33,1.0,
1.0,1250.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,502.0,10100.0,1.0,116400.0,20.0,5.05,11.4,1.55,138.35,0.65,698.25,0.0,
0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,161.0,6188.0,1.0,740000.0,20.0,2.15,7.1,0.3,143.95,0.45,737.9,0.0,
1.0,790.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,325.0,2100000.0,1.0,45000000.0,20.0,0.1,913.15,526.1,99100.4,0.2,738390.0,0.0,
1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,142.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,386.0,46000.0,1.0,889400.0,20.0,0.2,3.45,0.65,67.4,0.1,587.95,0.0,
1.0,1514.0,28300.0,1.0,426700.0,20.0,4.4,6.15,0.35,18.5,0.4,152.8,0.0,
1.0,99.0,70.0,1.0,572.0,16.0,0.69,3.19,0.25,31.12,0.19,418.0,0.0,
1.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,538.0,210.0,0.0,171.0,11.0,6.09,0.27,1.0,15.55,0.0,741.36,1.0,
1.0,400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,47.0,739900.0,1.0,7100000.0,20.0,6.1,1017.45,4461.8,119400.0,0.35,1474229.95,0.0,
1.0,125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,170.0,50900.0,1.0,831200.0,20.0,2.45,973.4,952.45,28457.4,0.05,117970.0,0.0,
1.0,1228.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,248.0,205.0,1.0,1391.0,20.0,0.2,0.0,1.0,13.65,0.05,102.65,1.0,
1.0,406.0,325.0,1.0,307.0,9.0,2.22,0.89,0.0,34.11,0.0,198.22,1.0,
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,77.0,341600.0,1.0,14100000.0,20.0,0.35,86.7,68.35,10845.15,0.4,88415.0,0.0,
1.0,82.0,91.0,1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,977.0,605.0,1.0,18400.0,20.0,1.7,2.35,0.05,82.5,0.4,428.5,0.0,
1.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,689.0,204.0,1.0,669.0,20.0,0.0,0.6,0.0,8.85,0.0,41.1,1.0,
1.0,1659.0,27.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,574.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,11.0,0.0,17.0,2.0,0.0,0.0,0.0,8.5,0.0,302.5,0.0,
1.0,137.0,1800000.0,1.0,28300000.0,20.0,0.1,1220.4,1721.65,185880.0,0.75,1515245.0,0.0,
1.0,243.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,237.0,113.0,1.0,144.0,8.0,7.38,3.25,0.0,15.12,0.0,219.38,0.0,
1.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,67.0,27500.0,1.0,643800.0,20.0,6.05,78.35,244.45,15123.55,0.35,138517.1,0.0,
1.0,362.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,170.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,765.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,391.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,196.0,407.0,1.0,10400.0,20.0,2.55,19.0,3.05,512.6,0.75,6537.95,0.0,
1.0,4.0,1200000.0,1.0,30100000.0,20.0,1.55,461.5,1314.75,161935.0,0.15,604235.0,0.0,
1.0,272.0,134400.0,1.0,1200000.0,20.0,0.3,61.9,85.1,8501.5,0.25,92157.2,0.0,
1.0,348.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,153.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,539.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,73.0,90100.0,1.0,1200000.0,20.0,0.1,19.3,56.7,2372.5,0.1,50810.0,0.0,
1.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,8669.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,82.0,44400.0,1.0,1900000.0,20.0,5.15,144.85,414.05,13779.8,0.1,100076.55,0.0,
1.0,85.0,64.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,1.0,
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,913.0,1545.0,1.0,138900.0,20.0,7.2,1.3,0.0,45.15,0.0,258.05,0.0,
1.0,1887.0,98.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,
1.0,271.0,108.0,1.0,357.0,20.0,0.45,0.1,0.0,15.15,0.15,315.05,0.0,
1.0,232.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,373.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,189.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,66.0,29.0,0.0,230.0,18.0,3.33,1.72,4.33,12.72,0.56,117.67,0.0,
1.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,56.0,112600.0,1.0,699400.0,20.0,0.3,62.05,82.4,1317.6,0.05,27543.25,0.0,
1.0,0.0,1200000.0,1.0,8900000.0,20.0,0.8,1932.05,3703.85,400554.95,0.7,2769205.0,0.0,
1.0,207.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,98.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,243.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,353.0,10.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,11.0,1.0,
1.0,2158.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,482.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1381.0,2660.0,0.0,39400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,651.0,203.0,1.0,3678.0,10.0,7.0,12.1,9.2,367.8,0.2,11891.5,0.0,
1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,107.0,58600.0,1.0,1500000.0,20.0,7.3,35.5,29.1,2996.6,0.0,33431.05,0.0,
1.0,778.0,1548.0,0.0,19600.0,20.0,6.05,6.6,0.05,59.05,0.0,737.8,0.0,
1.0,211.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,742.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,394.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,413.0,1.0,
1.0,367.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,802.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,37.0,69.0,1.0,144.0,20.0,3.6,0.35,0.0,1.5,0.25,20.05,0.0,
1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,241.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,213.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,375.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6959.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,158.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,100.0,616200.0,1.0,7200000.0,20.0,0.45,4193.6,2876.4,169494.0,0.15,1483264.9,0.0,
1.0,14.0,51500.0,1.0,4200000.0,20.0,5.25,131.8,59.65,5093.65,0.25,20668.2,0.0,
1.0,175.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
1.0,230.0,157.0,1.0,1701.0,20.0,0.2,2.45,0.0,18.95,0.1,143.35,0.0,
1.0,4.0,42700.0,1.0,1400000.0,20.0,8.75,11.0,9.45,1946.15,0.05,18917.75,0.0,
1.0,656.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,86.0,115.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,261.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,49.0,301300.0,1.0,6000000.0,20.0,5.7,181.15,336.8,25210.4,0.9,197317.6,0.0,
1.0,435.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,9.0,4.0,1.0,4.0,1.0,4.0,0.0,1.0,4.0,0.0,201.0,0.0,
1.0,133.0,31.0,1.0,295.0,20.0,0.3,0.05,0.0,3.85,0.1,7.75,0.0,
1.0,794.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,509.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1667.0,692.0,0.0,104.0,8.0,0.0,0.38,1.0,12.88,0.12,123.38,1.0,
1.0,105.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,615.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,10.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,104.0,105900.0,1.0,322700.0,20.0,0.0,101.8,145.2,8520.4,0.1,60670.4,0.0,
1.0,930.0,36.0,0.0,5.0,12.0,0.0,0.0,0.0,0.42,0.0,1.5,1.0,
1.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,767.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,333.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,313.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,919.0,161.0,1.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,338.0,55100.0,1.0,353100.0,3.0,0.67,23.67,1.67,386.33,0.0,4302.0,0.0,
1.0,319.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1360.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,115.0,432.0,1.0,2247.0,20.0,5.75,8.2,0.45,59.8,0.65,677.4,0.0,
1.0,348.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,397.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1173.0,371.0,1.0,15900.0,20.0,0.05,4.7,0.0,65.8,0.2,341.9,0.0,
1.0,229.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,297.0,66.0,1.0,299.0,3.0,3.0,0.33,0.0,1.0,0.0,6.0,0.0,
1.0,0.0,393100.0,1.0,4600000.0,20.0,0.05,506.65,701.55,65679.75,0.1,413365.0,0.0,
1.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2585.0,109.0,0.0,5.0,3.0,0.33,0.0,0.0,1.67,0.33,4.0,1.0,
1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,5635.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,364.0,3226.0,1.0,39400.0,20.0,4.2,12.85,1.7,534.95,0.2,2948.25,0.0,
1.0,381.0,86.0,0.0,382.0,12.0,6.67,0.58,0.33,31.83,0.33,595.25,0.0,
1.0,102.0,75800.0,1.0,528800.0,20.0,2.25,46.85,62.3,3609.4,0.05,35660.0,0.0,
1.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,254.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,
1.0,117.0,3.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1094.0,90.0,1.0,200.0,1.0,1.0,0.0,0.0,30.0,1.0,91.0,0.0,
1.0,1710.0,1804.0,1.0,52400.0,20.0,5.25,23.15,0.0,117.05,0.1,361.6,0.0,
1.0,184.0,20.0,1.0,29.0,7.0,2.71,1.14,0.0,4.14,0.14,122.71,0.0,
