Id	IsAccountPrivate	IsVerified	HasProfilePicture	AnzahlFolgeIch	AnzahlFollower	AnzahlLikes	HasInstagramLink	HasYoutubeLink	HasAccountDescription	HasLinkInDescription	LinkInDescription	PostsExist	AnzahlPosts	AreLikedVideosPrivate	NumberOfLikedVideos	VerhaeltnisFolgeIchProFollower	VerhaeltnisLikesProFollower	AverageNumberOfHashtags	AverageNumberOfComments	AverageNumberOfCharacters	AverageNumberOfForwardings	AverageNumberOfLikes	AverageNumberOfLinkedProfiles	AverageNumberOfUsedFilters	LikedAverageNumberOfHashtags	LikedAverageNumberOfComments	LikedAverageNumberOfCharacters	LikedAverageNumberOfForwardings	LikedAverageNumberOfLikes	LikedAverageNumberOfLinkedProfiles	LikedAverageNumberOfUsedFilters	AverageNumberOfViews	LikedAverageNumberOfViews	VerhaeltnisLikesProAufruf	VerhaeltnisCommentsProAufruf	IsABot
DB12D6B4-7543-40CB-BE29-26632F4A5C41	False	False	True	266	39	521	True	False	True	False		True	20	True	0	6.82051282051282	13.35897435897436	0.25	0.2	4.4	0.05	1.0	0.15	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75	0.0	0.10256410256410256	0.020512820512820513	
8F54ACD0-A276-418F-B97F-2668A26FA644	False	False	True	171	4	14	False	False	False	False		True	1	True	0	42.75	3.5	3.0	1.0	114.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	0.0	0.03580562659846547	0.0025575447570332483	False
164627DF-13CB-471B-AD8B-2668D0DFD4E0	False	False	True	353	1	0	False	False	False	False		False	0	False	20	353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35	9.1	62.65	16.85	671.45	0.1	0.0	0.0	4844.95	0.0	0.0	True
F480D197-6E98-4668-B1BC-2674067EFD30	False	False	True	743	41	220	True	False	False	False		True	20	True	0	18.121951219512194	5.365853658536586	2.3	0.05	31.25	0.0	4.35	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.7	0.0	0.0728643216080402	0.0008375209380234506	
344B3E03-5AD4-4A0B-8272-267CE4F49867	False	False	True	2712	63	0	False	False	False	False		False	0	True	0	43.04761904761905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
32358333-8A4E-41DE-88C9-2689320BAB90	False	False	True	363	8	32	False	False	False	False		True	18	True	0	45.375	4.0	0.2777777777777778	0.16666666666666666	7.5	0.16666666666666666	1.7777777777777777	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.72222222222222	0.0	0.09014084507042254	0.008450704225352112	
1B3427EE-17F6-4AFB-9724-2693E888A2D3	False	False	True	982	51	0	False	False	False	False		False	0	True	0	19.254901960784313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
DD0FE889-05F4-4BAC-B761-2694796CB110	False	False	True	9982	304	363	False	False	True	False		True	20	True	0	32.83552631578947	1.194078947368421	0.15	0.0	20.8	0.0	3.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.5	0.0	0.05714285714285714	0.0	
AC670132-4A48-44D2-9EC1-269534CAC2B6	False	False	True	199	16	54	False	False	False	False		True	20	True	0	12.4375	3.375	0.4	0.0	9.3	0.0	2.6	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.55	0.0	0.12064965197215777	0.0	
4E24148C-DAD3-4379-8EDE-26998990A6B3	False	False	False	518	13	0	False	False	False	False		False	0	True	0	39.84615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
258DA24F-11F4-4E3F-8CA2-269EA3864542	False	False	True	526	8	0	False	False	False	False		False	0	True	0	65.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
60678263-A4FF-47CD-B84A-26A0EA1DC5B0	False	False	True	186	12	181	False	False	False	False		True	20	True	0	15.5	15.083333333333334	0.4	0.15	7.3	0.0	1.55	0.05	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.75	0.0	0.14418604651162792	0.013953488372093023	
5F8ECB99-739C-4821-A3AC-26B90DCA1164	False	False	True	407	2600000	98100000	True	True	True	False		True	20	True	0	0.00015653846153846154	37.73076923076923	0.7	2550.1	57.6	2264.0	322520.0	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1838715.0	0.0	0.17540510628346426	0.0013868924765393224	False
60291F08-C338-4007-AD2D-26BA8B480359	False	False	True	568	62	67	False	False	False	False		True	6	True	0	9.161290322580646	1.0806451612903225	0.16666666666666666	2.0	5.166666666666667	0.16666666666666666	11.166666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.83333333333333	0.0	0.10075187969924812	0.01804511278195489	
67C9F692-8160-465B-B5C0-26BEB417E1D5	False	False	True	92	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
28CB6E13-A4A6-43B5-B92A-26BF53EC2654	False	False	True	232	13	110	False	False	False	False		True	20	True	0	17.846153846153847	8.461538461538462	0.5	0.1	10.3	0.0	3.05	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7	0.0	0.4552238805970149	0.014925373134328358	
192BD2C7-771A-4DB4-9363-26CFDEFBB226	False	False	True	105	8	34	False	False	False	False		True	20	True	0	13.125	4.25	0.0	0.0	0.0	0.0	2.3	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.575	0.0	
823AF703-EB5B-41E9-9500-26D35795D7AB	True	False	True	165	18	126	False	False	False	False		False	0	True	0	9.166666666666666	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
E17448D1-8B38-4B0E-8388-26DCA4522E0B	False	False	True	447	22	36	True	False	True	False		True	15	True	0	20.318181818181817	1.6363636363636365	0.8	0.2	13.133333333333333	0.0	2.4	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.53333333333333	0.0	0.0371900826446281	0.0030991735537190084	
1F5BA45B-57D8-4033-BD3B-26E58A16AA51	False	False	True	142	9	0	False	False	False	False		False	0	True	0	15.777777777777779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
133D8ADC-207A-4719-9066-26E89236928B	False	False	True	154	157	58	False	False	False	False		True	8	True	0	0.9808917197452229	0.36942675159235666	0.0	0.25	8.5	0.0	7.25	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.875	0.0	0.0764163372859025	0.002635046113306983	
FED92A48-8C2E-4525-B194-26F2AD4C9994	True	False	True	1742	92	23	False	False	False	False		False	0	True	0	18.934782608695652	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
F3F51F77-2E3D-4A52-B256-26F9DE17C330	True	False	True	1748	86	2030	False	False	False	False		False	0	True	0	20.325581395348838	23.6046511627907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2B93EB2B-A832-47E5-A500-26F9F32E70BE	False	False	True	363	48	55	False	False	False	False		True	19	True	0	7.5625	1.1458333333333333	0.0	0.3684210526315789	0.0	0.0	2.8947368421052633	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.07823613086770982	0.00995732574679943	
1DA2210D-B7AF-49DB-BB35-27006EB8A084	False	False	True	63	32	170	True	False	True	False		True	20	True	0	1.96875	5.3125	0.05	0.0	2.9	0.1	1.95	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.75	0.0	0.18139534883720929	0.0	
7BADEC46-3486-4BAB-BA36-2718115C1C4B	False	False	True	95	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
66DD43C4-2250-4A62-B061-271BD1D42DE4	False	False	True	649	776	4961	True	False	True	False		False	0	True	0	0.836340206185567	6.393041237113402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7786DA06-3CD3-42B0-8D8A-2722DE3A6F86	False	False	True	713	29	8	False	False	False	False		True	4	True	0	24.586206896551722	0.27586206896551724	0.25	0.25	2.75	0.0	2.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.75	0.0	0.1568627450980392	0.0196078431372549	
88056E87-4734-4441-AB1D-2732EB0F5467	False	False	True	1629	45	139	False	False	True	False		True	20	True	0	36.2	3.088888888888889	0.25	0.1	18.75	0.0	3.4	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.25	0.0	0.04084084084084084	0.0012012012012012014	
D26B3FE2-556A-4182-83DE-274ED90ED1CC	True	False	True	1520	10	0	False	False	False	False		False	0	True	0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3433E48A-C979-4D68-9C69-275B8792A251	False	False	True	648	129	267	False	False	True	False		True	20	False	20	5.023255813953488	2.0697674418604652	0.9	0.4	14.6	0.0	5.4	0.1	0.1	1.4	2270.9	39.4	2948.95	127390.95	0.0	0.0	68.7	1957144.4	0.07860262008733625	0.005822416302765648	
3B07E7D1-B059-4FCB-A033-27649FEC6F1A	False	False	True	25	7	11	False	False	False	False		True	20	True	0	3.5714285714285716	1.5714285714285714	0.6	0.0	9.3	0.0	0.55	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	0.037414965986394565	0.0	
06EE0980-EAA8-4BA8-B5E1-276525B7BB21	False	False	False	0	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
4553018E-441D-43DA-9AD5-2767C290CC5D	False	False	True	359	25	57	False	False	False	False		True	20	True	0	14.36	2.28	0.05	0.15	6.5	0.0	2.45	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.95	0.0	0.15360501567398122	0.009404388714733543	
E23FA8DD-DDCF-4E5D-AAE7-276881EC8226	True	False	True	6445	524	920	False	False	False	False		False	0	True	0	12.299618320610687	1.7557251908396947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9ABE1D3F-209E-4A2F-86DE-276AE74F824B	True	False	True	113	4	0	False	False	False	False		False	0	True	0	28.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
BD255ED8-6BE0-4752-B75C-27700225327D	False	False	True	122	6	63	False	False	False	False		True	8	True	0	20.333333333333332	10.5	0.75	0.875	9.5	0.0	7.875	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.11931818181818182	0.013257575757575758	
165424CE-9A76-4218-AC44-27835977DCFD	False	False	True	2836	55	5	False	False	False	False		True	1	True	0	51.56363636363636	0.09090909090909091	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.16666666666666666	0.03333333333333333	
6A511DC0-A316-4543-B2C1-278B62DA8B06	False	False	True	52	0	1	False	False	False	False		True	2	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5	0.0	0.03225806451612903	0.0	
C2012AAA-1078-4531-8E1E-278B75317247	False	False	False	0	6	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
7C2E97C8-CCCD-4A7E-A634-27908210EDDA	False	False	True	416	88	290	False	False	True	False		True	20	True	0	4.7272727272727275	3.2954545454545454	2.6	0.1	42.45	0.25	14.35	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.06266375545851528	0.0004366812227074236	
83A16D2C-5C48-45E0-88B1-27AF6CB7E929	False	False	True	94	6	2	False	False	False	False		True	2	True	0	15.666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	
63A28E81-3032-44E9-9BE2-27B0D834931B	False	False	True	1094	51	50	False	False	True	False		True	4	True	0	21.45098039215686	0.9803921568627451	1.0	2.75	23.75	0.0	12.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.04838709677419355	0.011088709677419355	
96D6035B-BE05-431C-AF2C-27B4B0F06EEF	False	False	True	3195	368	271	False	False	True	False		True	20	True	0	8.682065217391305	0.7364130434782609	1.5	0.3	23.45	0.05	11.65	0.1	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.1	0.0	0.09864521591871296	0.0025402201524132094	
516C8490-4B9E-4AB8-9E6E-27B50038B95B	False	False	True	33	3	5	False	False	False	False		True	7	True	0	11.0	1.6666666666666667	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.0	1.0	0.0	
993C74DC-E563-4619-986A-27B9FB3975E8	False	False	True	22	130300	1600000	True	False	True	False		True	20	True	0	0.0001688411358403684	12.279355333844974	0.45	278.45	42.15	1024.9	19198.7	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185485.0	0.0	0.10350540474971022	0.0015011995579157344	False
4BA20AA3-6F4C-4370-94FB-27BDC36593B0	False	False	True	26	1	5	False	False	False	False		True	5	True	0	26.0	5.0	0.0	0.0	3.8	0.0	1.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.625	0.0	
60AE40C7-F36A-4A0A-B256-27C8737778C4	False	False	True	26	2	0	False	False	False	False		False	0	True	0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4C2C666E-E814-46F0-92CE-27CB24F77C54	False	False	True	527	6	0	False	False	False	False		False	0	False	20	87.83333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	54.5	67.4	84.05	1475.5	0.2	0.25	0.0	11918.2	0.0	0.0	True
197D655A-82E9-4F2D-BC00-27CCD87B8055	False	False	True	29	9	26	False	False	False	False		True	5	True	0	3.2222222222222223	2.888888888888889	0.4	0.0	13.0	0.0	5.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.6	0.0	0.03452855245683931	0.0	
64D38644-AB25-4551-9D52-27D34D391B5B	True	False	True	76	6	13	False	False	False	False		False	0	True	0	12.666666666666666	2.1666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
CE63C6E2-2E64-4C90-8D46-27E089FF7833	False	False	True	662	27	0	False	False	False	False		False	0	False	20	24.51851851851852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05	16.35	58.8	11.9	1864.7	0.25	0.15	0.0	14924.1	0.0	0.0	True
87C66D03-4B91-45AD-85B3-27ED7D7CDBED	True	False	True	525	16	32	False	False	False	False		False	0	True	0	32.8125	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
EBF84674-D3EB-45FE-9E18-27EEDBA47BAA	False	False	True	91	2	0	False	False	False	False		False	0	True	0	45.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9A7C551A-7306-4D58-9712-27F32028AD89	False	False	True	199	8	0	False	False	False	False		False	0	True	0	24.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
D8846540-1849-4FF6-B31E-27F3229EE6FB	True	False	True	3597	79	0	False	False	False	False		False	0	True	0	45.53164556962025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4142911B-A7E9-4A83-A4A7-27F61CEE9970	True	False	True	45	2	1	False	False	False	False		False	0	True	0	22.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
B41D573F-54F7-4410-913A-27FC5B7DF40F	True	False	True	1205	28	11	False	False	False	False		False	0	True	0	43.035714285714285	0.39285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
1FF4F323-1DF0-4104-8B20-27FE600629D1	False	False	True	2665	46	0	False	False	True	False		False	0	False	20	57.93478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	21.65	67.1	73.35	6164.65	0.05	0.25	0.0	59678.3	0.0	0.0	True
E1911FFC-2684-497B-AF28-280235C6C87D	False	False	True	443	26	108	False	False	True	False		True	20	True	0	17.03846153846154	4.153846153846154	1.65	0.05	31.8	0.05	5.4	0.3	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.2	0.0	0.07584269662921349	0.0007022471910112359	
EEFA7CC6-3763-4A57-8711-280236BB4A88	False	False	True	299	2	0	False	False	False	False		False	0	False	20	149.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65	22.8	52.95	73.05	3190.85	0.2	0.15	0.0	22993.4	0.0	0.0	True
F036ABBD-DEFE-4FA2-8E88-2806C8A37779	False	False	True	194	4	5	False	False	False	False		True	12	False	20	48.5	1.25	0.4166666666666667	0.0	5.416666666666667	0.0	0.25	0.0	0.0	4.5	38.35	56.75	71.4	7342.0	0.1	0.1	0.75	126744.45	0.3333333333333333	0.0	True
EB3A08FC-47DB-47C6-80A5-2809595BF390	False	False	True	189	68	501	False	False	True	False		True	20	True	0	2.7794117647058822	7.367647058823529	1.6	0.4	22.4	0.1	12.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.1	0.0	0.11319890009165903	0.003666361136571953	False
22437C4F-F006-4F0E-A569-281ECF6D628A	False	False	True	1631	206	47	False	False	True	False		True	6	True	0	7.91747572815534	0.22815533980582525	0.8333333333333334	0.0	16.166666666666668	0.0	7.833333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.333333333333336	0.0	0.1525974025974026	0.0	
E09E446B-9911-4882-B0B8-28228565522B	False	False	True	209	32	173	False	False	True	False		True	20	True	0	6.53125	5.40625	0.45	0.2	17.4	0.0	6.2	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2	0.0	0.11654135338345864	0.0037593984962406013	
4B48F6E9-D701-416E-87B0-28235CCF31F9	False	False	True	3860	188	70	False	False	False	False		True	2	False	9	20.53191489361702	0.3723404255319149	0.0	0.0	4.0	0.0	35.0	0.0	0.0	3.3333333333333335	2.2222222222222223	50.55555555555556	0.1111111111111111	187.66666666666666	0.1111111111111111	0.3333333333333333	410.5	613.0	0.08526187576126674	0.0	True
DEB44BD4-A2E5-4811-822C-28237B69297D	False	False	True	36	3	0	False	False	False	False		False	0	True	0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9186301F-2202-44CA-9C16-282CA3CCB316	False	False	True	1081	11	0	False	False	False	False		False	0	False	20	98.27272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	62.1	59.5	122.55	8184.95	0.15	0.2	0.0	125830.3	0.0	0.0	True
28366E1C-ECBF-48C1-B5BD-282ED036AB9B	True	False	True	322	3	0	False	False	False	False		False	0	True	0	107.33333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
392A10F2-37F3-46C5-8AF0-283DBD685DD6	False	False	False	0	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
AD90E86C-1508-4D73-A4D8-284151061BF7	False	False	False	0	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
9B73AB3C-B0A0-4720-B6F6-2848819569E3	False	False	True	114	6	0	False	False	False	False		False	0	True	0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5A420E1A-604B-4BAC-BCE2-285478162B85	False	False	True	98	17	136	False	False	False	False		True	20	True	0	5.764705882352941	8.0	0.25	0.0	5.45	0.0	4.0	0.15	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.9	0.0	0.0954653937947494	0.0	
34186A69-6926-495F-B9BE-285B209C19A2	True	False	True	312	11	94	False	False	False	False		False	0	True	0	28.363636363636363	8.545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
EDD96AAC-4B95-4A7A-88AB-286291600020	False	False	True	62	1	0	False	False	False	False		False	0	True	0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
14D6A658-C46F-4C6F-BED2-2866901106B4	False	False	True	103	11	0	False	False	False	False		False	0	True	0	9.363636363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0406D541-AE35-41D9-8D05-28686D7E5472	True	False	True	67	60	2542	False	False	False	False		False	0	True	0	1.1166666666666667	42.36666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
BA2D96CA-9A35-4EFE-B9E1-286F951027BE	False	False	True	261	79	109	False	False	True	False		True	20	True	0	3.3037974683544302	1.379746835443038	0.15	0.1	8.25	0.0	5.2	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.2	0.0	0.06565656565656566	0.0012626262626262627	
C4146A87-C711-47B8-B9D9-2871B2D181F6	False	False	True	13	3	1	False	False	True	False		True	3	True	0	4.333333333333333	0.3333333333333333	0.6666666666666666	0.0	34.666666666666664	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.333333333333333	0.0	0.0625	0.0	
5B6126AF-CB5B-4A58-A269-2879071C3C4D	True	False	True	1271	26	0	False	False	False	False		False	0	True	0	48.88461538461539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6B8D8D15-82D3-49A7-BE29-288142723FA9	False	False	True	4658	421	500	False	False	True	False		True	20	True	0	11.064133016627078	1.187648456057007	0.0	0.25	3.4	0.0	9.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.3	0.0	0.2987220447284345	0.007987220447284345	
55D51AB5-E19E-4336-913F-2891AA7301B6	False	False	True	425	273	11	False	False	True	False		True	2	False	20	1.5567765567765568	0.040293040293040296	2.5	0.0	37.5	0.0	5.0	0.0	0.0	2.2	582.6	55.55	284.5	137889.4	0.2	0.1	13.0	807083.15	0.38461538461538464	0.0	True
8AF79BCD-6178-4C51-8A16-28B29E1EE408	False	False	True	4607	126	4	False	False	False	False		True	1	True	0	36.56349206349206	0.031746031746031744	0.0	0.0	23.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0784313725490196	0.0	
F493F24E-1FEB-45BD-9801-28B532D8E3C3	False	False	True	6297	136	69	True	True	True	False		True	5	True	0	46.3014705882353	0.5073529411764706	3.4	2.6	86.4	0.2	13.8	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.4	0.0	0.09114927344782034	0.017173051519154558	
099ED848-1BFB-4B30-AB0D-28BBC969020A	False	False	True	284	128	696	False	False	True	False		True	20	True	0	2.21875	5.4375	2.95	1.5	40.05	0.1	12.05	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.1	0.0	0.06440406199893106	0.008017103153393908	
C2AC5BA5-1F1C-4888-8E04-28C2EC52A1E2	False	False	True	128	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
FFAD7848-15C9-436A-AAE1-28D4E188DB32	True	False	True	845	13	0	False	False	False	False		False	0	True	0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
D8481466-A77A-4DEF-A3DA-28DCB985C451	False	False	True	439	15	0	False	False	True	False		False	0	True	0	29.266666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0F4E04D9-5D16-4888-A127-28E13DA1FD61	False	False	True	299	18	0	False	False	True	False		False	0	True	0	16.61111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
0B308477-4679-4CF4-8D19-28E69D4ADB87	False	False	True	41	15	36	False	False	False	False		True	20	True	0	2.7333333333333334	2.4	0.05	0.05	3.6	0.0	1.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1	0.0	0.07446808510638299	0.003546099290780142	
2FB3F4A5-0CB4-4981-B5FC-28EEAABD4E1E	False	False	True	88	7	0	False	False	False	False		False	0	True	0	12.571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
