IsVerified,HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,avg_videos_by_day_of_week,IsABot
0.0,1.0,1646.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,397.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,10000.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,255.0,10.0,0.0,63.0,11.0,0.0,0.09,0.0,5.73,0.0,35.09,1.57,-1.0
0.0,1.0,2711.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,602.0,23.0,1.0,5.0,4.0,0.0,0.25,0.0,1.25,0.0,2.75,0.57,1.0
0.0,1.0,141.0,10.0,0.0,124.0,20.0,0.15,0.0,0.0,1.85,0.1,7.45,2.86,-1.0
0.0,1.0,640.0,55.0,1.0,144.0,2.0,7.5,3.0,1.0,71.0,0.0,3007.0,0.29,-1.0
0.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,574.0,15.0,1.0,24.0,17.0,1.29,0.06,0.06,1.41,0.0,19.94,2.43,-1.0
0.0,1.0,733.0,25.0,0.0,6.0,4.0,0.0,0.0,0.0,1.25,0.0,3.75,0.57,-1.0
0.0,1.0,1914.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,114.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,334.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1739.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2784.0,302.0,1.0,280.0,20.0,0.7,0.45,0.0,2.2,0.3,19.75,2.86,-1.0
0.0,1.0,1150.0,37.0,0.0,29.0,5.0,0.0,0.0,0.0,5.8,0.0,80.2,0.71,-1.0
0.0,1.0,139.0,9.0,0.0,41.0,20.0,0.3,0.0,0.0,2.05,0.1,16.25,2.86,-1.0
0.0,1.0,2470.0,80.0,0.0,41.0,17.0,0.18,0.12,0.0,2.41,0.12,9.53,2.43,-1.0
0.0,1.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,2387.0,362.0,1.0,1534.0,20.0,3.4,0.9,0.0,5.5,0.3,36.25,2.86,-1.0
0.0,1.0,142.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.14,-1.0
0.0,1.0,5604.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,741.0,153.0,1.0,310.0,20.0,0.0,0.0,0.05,4.7,0.0,24.05,2.86,-1.0
0.0,1.0,7822.0,1796.0,0.0,8539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,149.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,-1.0
0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,7636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,803.0,12800.0,1.0,985900.0,20.0,3.45,9.75,0.35,188.85,0.05,906.3,2.86,0.0
0.0,1.0,424.0,10.0,1.0,2.0,5.0,0.8,1.0,0.0,0.4,0.2,23.6,0.71,-1.0
0.0,1.0,308.0,3.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,382.0,29.0,0.0,210.0,20.0,0.1,0.15,0.0,2.45,0.2,15.05,2.86,-1.0
0.0,0.0,349.0,42.0,1.0,33.0,6.0,0.33,1.0,0.0,5.5,0.33,88.67,0.86,1.0
0.0,1.0,879.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,228.0,33.0,1.0,843.0,20.0,0.05,0.0,0.0,1.55,0.0,8.7,2.86,-1.0
0.0,1.0,6089.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,155.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,87.0,74.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,32.0,1600000.0,1.0,20700000.0,20.0,2.35,189.0,540.8,42523.25,0.45,422329.95,2.86,0.0
0.0,1.0,123.0,152.0,1.0,2161.0,20.0,2.65,0.4,0.0,11.35,0.1,162.6,2.86,0.0
0.0,1.0,872.0,147.0,0.0,222.0,20.0,0.25,0.1,0.0,2.95,0.25,10.85,2.86,-1.0
0.0,1.0,1407.0,673.0,1.0,375.0,20.0,0.05,8.25,0.05,9.05,0.8,101.9,2.86,0.0
0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,16.0,2824.0,1.0,9693.0,17.0,0.88,5.65,4.94,570.18,0.0,13668.53,2.43,-1.0
0.0,1.0,56.0,12.0,0.0,79.0,20.0,0.35,0.05,0.0,1.7,0.05,22.7,2.86,-1.0
0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,7.0,35600.0,1.0,280100.0,20.0,2.45,113.65,179.6,6623.65,0.0,43483.4,2.86,0.0
0.0,1.0,805.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,115.0,51.0,1.0,149.0,20.0,0.15,0.25,0.0,4.35,0.4,35.2,2.86,-1.0
0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,415.0,34.0,1.0,238.0,20.0,0.05,0.1,0.0,1.5,0.05,16.75,2.86,-1.0
0.0,1.0,277.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,51.0,10900.0,1.0,41600.0,20.0,6.45,26.45,10.05,542.8,0.0,10063.15,2.86,0.0
0.0,1.0,195.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,0.29,-1.0
0.0,1.0,47.0,9.0,0.0,37.0,20.0,0.4,0.15,0.0,1.55,0.0,33.15,2.86,-1.0
0.0,1.0,3563.0,2297.0,1.0,13700.0,20.0,0.2,0.65,0.0,13.8,0.0,78.9,2.86,0.0
0.0,1.0,154.0,4.0,0.0,1.0,4.0,1.25,0.0,0.0,0.25,0.0,1.25,0.57,-1.0
0.0,1.0,166.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,51.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,-1.0
0.0,1.0,63.0,51900.0,1.0,188600.0,20.0,0.75,2.2,1.25,56.75,0.05,1341.5,2.86,0.0
0.0,1.0,59.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,19.0,64200.0,1.0,693200.0,20.0,4.55,84.95,397.2,14879.75,0.25,187165.25,2.86,0.0
0.0,1.0,26.0,8.0,1.0,14.0,13.0,0.31,0.0,0.0,1.08,0.0,6.08,1.86,-1.0
0.0,1.0,3918.0,61.0,0.0,43.0,7.0,1.57,0.43,0.0,6.14,0.0,57.43,1.0,-1.0
0.0,1.0,30.0,252200.0,1.0,6500000.0,20.0,2.55,1016.1,498.7,33953.65,0.0,192203.25,2.86,0.0
0.0,1.0,498.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,104.0,30.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,936.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,477.0,33.0,0.0,153.0,20.0,0.1,0.0,0.0,5.6,0.0,42.75,2.86,-1.0
0.0,1.0,441.0,23.0,1.0,46.0,15.0,1.13,0.0,0.0,3.07,0.13,17.07,2.14,-1.0
0.0,1.0,985.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.14,-1.0
0.0,1.0,1727.0,17.0,0.0,6.0,3.0,0.0,0.33,0.0,2.0,0.0,2.67,0.43,-1.0
0.0,1.0,1165.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1805.0,41.0,1.0,72.0,20.0,1.25,0.25,0.0,1.45,0.1,5.75,2.86,-1.0
0.0,1.0,291.0,258.0,1.0,719.0,20.0,1.75,0.0,0.0,7.8,0.25,59.6,2.86,-1.0
0.0,1.0,576.0,19.0,0.0,29.0,5.0,1.4,0.4,0.0,5.8,0.0,211.4,0.71,0.0
0.0,1.0,187.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,-1.0
0.0,1.0,242.0,18.0,0.0,4.0,6.0,0.5,0.5,0.33,0.67,0.17,6.0,0.86,-1.0
0.0,1.0,180.0,4.0,0.0,17.0,20.0,0.2,0.0,0.0,0.0,0.2,1.05,2.86,-1.0
0.0,1.0,1103.0,269.0,0.0,1208.0,20.0,0.45,2.05,0.15,32.15,5.5,148.1,2.86,-1.0
0.0,1.0,699.0,60.0,0.0,98.0,20.0,0.05,0.0,0.0,0.35,0.0,14.95,2.86,-1.0
0.0,1.0,16.0,4.0,0.0,46.0,20.0,0.25,0.0,0.0,1.7,0.05,3.6,2.86,-1.0
0.0,1.0,292.0,72.0,0.0,585.0,20.0,0.1,0.0,0.0,0.8,0.0,23.3,2.86,-1.0
0.0,1.0,3761.0,134.0,0.0,8.0,1.0,1.0,0.0,0.0,8.0,1.0,171.0,0.14,-1.0
0.0,1.0,156.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,20.0,352.0,1.0,4375.0,20.0,5.45,2.05,0.1,24.75,0.15,186.5,2.86,0.0
0.0,1.0,175.0,306.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,84.0,12300.0,1.0,145600.0,20.0,2.8,52.35,168.0,5435.25,0.2,101055.2,2.86,0.0
0.0,1.0,4188.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,653.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,98.0,35.0,1.0,32.0,20.0,0.1,0.0,0.0,0.55,0.0,19.1,2.86,-1.0
0.0,1.0,1037.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,89.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,2089.0,46.0,0.0,80.0,20.0,0.3,0.3,0.0,1.45,0.3,10.95,2.86,-1.0
0.0,1.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,263.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,241.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,121.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,198.0,25.0,0.0,14.0,3.0,0.33,0.0,0.0,4.67,0.0,240.0,0.43,-1.0
0.0,1.0,357.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1528.0,117.0,1.0,199.0,20.0,0.0,0.0,0.0,4.9,0.0,49.35,2.86,-1.0
0.0,1.0,1876.0,114.0,1.0,1476.0,20.0,0.05,0.55,0.0,5.35,0.0,24.95,2.86,-1.0
0.0,1.0,284.0,22.0,0.0,74.0,20.0,0.05,0.0,0.0,3.05,0.0,17.75,2.86,-1.0
0.0,1.0,889.0,284.0,1.0,1017.0,20.0,0.05,0.1,0.0,2.3,0.0,12.65,2.86,-1.0
0.0,1.0,931.0,32.0,0.0,88.0,20.0,0.05,0.05,0.05,0.7,0.05,4.3,2.86,-1.0
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,71.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,103.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.71,-1.0
0.0,1.0,524.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1847.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,533.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,754.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.14,-1.0
0.0,1.0,387.0,29.0,1.0,49.0,20.0,0.25,0.0,0.0,0.75,0.0,12.4,2.86,-1.0
0.0,1.0,10000.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,298.0,30.0,1.0,167.0,20.0,0.45,0.8,0.1,8.35,0.35,41.45,2.86,-1.0
0.0,1.0,413.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1511.0,1064.0,1.0,1107.0,12.0,2.17,5.33,0.0,9.25,0.0,54.33,1.71,1.0
0.0,1.0,111.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,7007.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,1829.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,9.0,2.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.29,-1.0
0.0,1.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,23.0,8.0,0.0,71.0,18.0,0.44,0.0,0.0,3.94,0.0,164.94,2.57,-1.0
0.0,1.0,6300.0,11400.0,1.0,70800.0,20.0,2.2,9.35,0.7,144.55,0.25,869.5,2.86,0.0
0.0,1.0,148.0,12.0,0.0,25.0,12.0,0.33,0.5,0.0,2.08,0.25,8.08,1.71,-1.0
0.0,1.0,2183.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,103.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.14,-1.0
0.0,1.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,6.0,3.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,336.0,0.14,0.0
0.0,1.0,251.0,27.0,0.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,5.2,0.71,-1.0
0.0,1.0,510.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,75.0,14.0,1.0,108.0,20.0,0.55,0.0,0.0,0.95,0.0,37.75,2.86,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,144.0,444.0,0.0,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,67.0,16.0,1.0,58.0,20.0,0.05,0.0,0.0,0.6,0.05,20.65,2.86,-1.0
0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,35.0,4.0,0.0,33.0,20.0,0.4,0.05,0.0,0.3,0.1,1.5,2.86,-1.0
0.0,1.0,3096.0,64.0,1.0,10.0,4.0,0.0,0.75,0.0,2.5,0.0,35.25,0.57,1.0
0.0,1.0,15.0,749.0,0.0,2643.0,20.0,4.65,9.4,0.45,48.8,0.15,556.35,2.86,0.0
0.0,1.0,502.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,103.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,143.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,139.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,217.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,594.0,27.0,0.0,167.0,20.0,0.2,0.25,0.05,1.35,0.1,18.15,2.86,-1.0
0.0,1.0,421.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,28.0,2.0,1.0,19.0,11.0,0.09,0.0,0.0,1.73,0.0,88.36,1.57,-1.0
0.0,1.0,1102.0,53.0,1.0,326.0,5.0,3.4,2.4,0.2,56.8,0.4,334.4,0.71,0.0
0.0,1.0,7273.0,93.0,1.0,42.0,20.0,1.85,0.05,0.0,1.6,0.0,6.05,2.86,-1.0
0.0,1.0,1012.0,564.0,1.0,110.0,1.0,1.0,2.0,0.0,110.0,0.0,297.0,0.14,1.0
0.0,1.0,1982.0,173.0,1.0,932.0,20.0,0.45,0.7,0.0,6.35,0.3,45.4,2.86,-1.0
0.0,1.0,153.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,28.0,0.14,-1.0
0.0,1.0,9993.0,1615.0,1.0,35800.0,20.0,0.85,2.65,0.3,55.15,0.15,353.25,2.86,-1.0
0.0,1.0,2372.0,289.0,1.0,744.0,20.0,0.35,0.2,0.0,6.7,0.0,68.35,2.86,-1.0
0.0,1.0,243.0,121.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,198.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,31.0,5.0,0.0,1.0,5.0,0.2,0.4,0.0,0.2,0.0,16.2,0.71,-1.0
0.0,1.0,60.0,33800.0,1.0,647700.0,20.0,4.6,184.7,228.9,9676.25,0.1,83091.15,2.86,0.0
0.0,1.0,170.0,15.0,0.0,28.0,20.0,0.3,0.0,0.0,1.4,0.0,2.25,2.86,-1.0
0.0,1.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,1036.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,24.0,3.0,0.0,16.0,6.0,0.0,0.0,0.0,2.67,0.0,5.5,0.86,-1.0
0.0,1.0,119.0,7.0,0.0,5.0,4.0,0.75,0.0,0.0,1.25,0.0,5.25,0.57,-1.0
0.0,1.0,1865.0,118.0,1.0,2691.0,20.0,0.3,0.3,0.05,9.15,0.1,187.9,2.86,0.0
0.0,1.0,285.0,14.0,0.0,77.0,16.0,0.31,0.38,0.06,4.75,0.06,160.94,2.29,-1.0
0.0,1.0,654.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1888.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,154.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,169.0,2.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,25.8,0.71,-1.0
0.0,1.0,25.0,4.0,0.0,6.0,11.0,0.45,0.0,0.0,0.55,0.0,1.73,1.57,-1.0
0.0,1.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,305.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,527.0,41.0,0.0,209.0,20.0,0.2,0.4,0.05,10.45,0.45,127.65,2.86,-1.0
0.0,1.0,62.0,6.0,0.0,63.0,18.0,0.0,0.0,0.0,1.33,0.0,6.22,2.57,-1.0
0.0,1.0,1876.0,38.0,1.0,69.0,20.0,0.15,0.05,0.0,1.2,0.0,33.6,2.86,-1.0
0.0,1.0,180.0,12.0,0.0,143.0,20.0,0.2,0.0,0.0,0.05,0.05,0.95,2.86,-1.0
0.0,1.0,206.0,149.0,1.0,1920.0,20.0,3.7,6.3,1.9,84.7,0.15,913.0,2.86,0.0
0.0,1.0,222.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.14,1.0
0.0,1.0,56.0,18.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5679.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,56.0,1108.0,1.0,1657.0,20.0,7.05,1.05,0.75,43.75,0.0,901.5,2.86,0.0
0.0,1.0,70.0,6.0,1.0,76.0,7.0,6.57,0.14,0.14,10.14,0.0,126.71,1.0,-1.0
0.0,1.0,264.0,63.0,1.0,100.0,15.0,0.4,0.2,0.0,6.67,0.4,71.87,2.14,-1.0
0.0,1.0,61.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,1.5,0.0,5.0,0.29,-1.0
0.0,1.0,7386.0,159.0,1.0,31.0,3.0,0.0,0.0,0.0,10.33,0.0,94.67,0.43,1.0
0.0,1.0,192.0,23.0,0.0,1178.0,2.0,4.5,69.0,18.0,560.0,0.0,6627.5,0.29,-1.0
0.0,1.0,347.0,8.0,1.0,10.0,5.0,0.6,1.0,0.0,1.6,0.0,27.4,0.71,-1.0
0.0,1.0,5967.0,7625.0,1.0,2392.0,2.0,3.0,20.0,39.5,1193.0,0.0,2575.0,0.29,1.0
0.0,1.0,561.0,33.0,1.0,410.0,20.0,1.4,0.25,0.05,5.55,0.2,38.75,2.86,0.0
0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1520.0,25.0,0.0,9.0,3.0,0.33,0.0,0.0,3.0,0.33,8.0,0.43,-1.0
0.0,1.0,127.0,30.0,0.0,48.0,6.0,0.0,0.17,0.0,8.0,0.0,50.33,0.86,-1.0
0.0,1.0,1877.0,371.0,0.0,347.0,20.0,0.15,0.0,0.0,2.8,0.1,48.75,2.86,-1.0
0.0,1.0,103.0,14.0,1.0,50.0,20.0,0.55,0.25,0.0,2.0,0.3,6.3,2.86,-1.0
0.0,1.0,236.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2490.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,297.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.17,0.86,1.0
0.0,1.0,782.0,144.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2009.0,1169.0,1.0,1631.0,20.0,0.4,0.9,0.0,14.35,0.2,111.05,2.86,0.0
0.0,1.0,265.0,24.0,1.0,204.0,20.0,0.45,0.0,0.0,2.2,0.0,30.1,2.86,-1.0
0.0,1.0,960.0,396.0,0.0,462.0,20.0,2.7,0.0,0.0,6.95,0.05,46.1,2.86,-1.0
0.0,1.0,409.0,31.0,1.0,541.0,20.0,0.1,1.15,0.0,3.45,0.1,15.45,2.86,-1.0
0.0,1.0,10.0,3856.0,1.0,9834.0,20.0,2.95,11.0,3.1,386.85,0.05,3889.7,2.86,0.0
0.0,1.0,2627.0,67.0,1.0,53.0,6.0,2.33,0.0,0.0,5.83,0.17,43.5,0.86,-1.0
0.0,1.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,257.0,343.0,1.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,238.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,6.0,40700.0,1.0,375200.0,18.0,4.61,195.39,473.11,20834.56,0.0,128523.5,2.57,0.0
0.0,1.0,2730.0,54.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,10000.0,180.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,115.0,11.0,0.0,20.0,6.0,0.33,0.33,0.0,3.33,0.0,10.33,0.86,-1.0
0.0,1.0,503.0,20.0,1.0,71.0,20.0,0.55,0.15,0.0,3.4,0.0,24.6,2.86,-1.0
0.0,1.0,1581.0,34.0,0.0,36.0,9.0,0.22,0.0,0.0,4.0,0.0,10.67,1.29,-1.0
