verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type,screen_name
1,3511,1,2010,2023,129.0,1736415.0,4989,1490,15,0.0,126.0,18440.0,1,0.7692307692307692,8.292,28.429,1,marianapajon
0,164,0,2012,2017,0.0,567.0,95,0,1,0.0,128.0,372884.0,0,0.3888888888888888,6.0,20.571,0,eike_humor
0,37361,1,2016,2023,28580.0,28868.0,37202,21,7,34.0,92.0,216995.0,0,0.6,8.333,28.571,0,WolverineResist
0,4099,1,2009,2023,584.0,21901.0,14157,89,4,12.0,40.0,240696.0,1,0.9,8.333,28.571,1,JimboHart
0,126111,1,2009,2023,1561.0,3709.0,51258,22,9,141.0,6.0,10391.0,1,0.1818181818181817,8.333,28.571,1,andimgama
1,6882,1,2011,2023,2142.0,3701.0,4137,83,1,2.0,44.0,3016.0,0,0.75,8.0,27.429,1,fieldreport
0,106784,1,2010,2023,955.0,376.0,65533,10,1,4.0,2.0,13744.0,0,0.0,8.333,28.571,1,Castleinferno
0,1659,0,2012,2017,0.0,2.0,1077,0,1,0.0,126.0,417170.0,0,0.9333333333333332,5.25,18.0,0,ClementeCiccia
0,1324,1,2009,0,205.0,59.0,1951,1,0,0.0,0.0,0.0,1,0.3333333333333333,0.0,0.0,1,ayshspath
0,0,0,2020,0,8.0,0.0,1,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,TonyaC1982
0,12007,0,2008,2022,567.0,3557.0,12900,65,1,0.0,20.0,128322.0,1,0.7142857142857143,8.333,28.571,1,shannondevido
1,1659,1,2011,2022,121.0,4274720.0,6,15072,1,0.0,34.0,197392.0,1,0.9285714285714286,8.25,28.286,1,JerrySeinfeld
0,5648,1,2014,0,461.0,32.0,14243,1,0,0.0,0.0,0.0,0,0.9166666666666666,0.0,0.0,1,Emilie_Rusch
0,292045,1,2017,2023,37439.0,72346.0,303658,81,1,200.0,158.0,194700.0,1,0.1538461538461538,8.333,28.571,1,TheSWPrincess
0,128,0,2016,2017,0.0,2.0,49,0,1,0.0,80.0,270889.0,0,0.2857142857142857,4.417,15.143,1,DinoMelinda
0,49883,1,2008,2023,494.0,513.0,86670,5,7,200.0,6.0,42208.0,0,0.4,8.333,28.571,1,angelcastellani
1,2062,1,2009,2023,943.0,99544.0,41714,1786,1,187.0,120.0,124969.0,1,0.6666666666666667,8.292,28.429,1,MazMHussain
0,305,0,2017,2017,0.0,1.0,219,0,13,0.0,166.0,105471.0,0,0.3125,7.375,25.286,0,lessier94346072
0,322,1,2017,2017,7.0,24.0,47,0,1,0.0,154.0,21905.0,0,0.0,6.458,22.143,0,njgf0VnGR82vLqB
1,13067,1,2013,2023,619.0,102304.0,7267,110,10,0.0,78.0,53780.0,0,0.0714285714285714,8.167,28.0,1,JPrandiOficial
1,12566,0,2009,2022,162.0,1160042.0,18,6886,22,0.0,0.0,3727.0,0,0.0,8.333,28.571,1,2AMjinwoon
0,296,0,2017,2017,0.0,1.0,48,0,3,0.0,132.0,53505.0,0,0.0,5.5,18.857,0,wlretpxgizh2585
0,3432,0,2012,2017,185.0,45.0,2308,0,1,0.0,134.0,389018.0,0,0.375,5.583,19.143,0,JoJoyajj
1,26119,1,2009,2023,2522.0,2458284.0,6315,4827,10,11.0,20.0,17800.0,1,0.9285714285714286,8.333,28.571,1,ConsueloDuval
0,9136,1,2014,2023,262.0,244.0,19270,3,1,6.0,96.0,1753787.0,0,0.0999999999999999,7.542,25.857,1,Jchammond_
0,2630,1,2015,2017,0.0,14.0,2451,23,1,0.0,180.0,73811.0,1,0.2727272727272727,7.5,25.714,0,USFIii
1,106501,1,2007,2023,68645.0,3205679.0,81010,12946,13,64.0,42.0,7916.0,0,0.3333333333333333,8.042,27.571,1,MCHammer
1,561,0,2011,2023,386.0,908846.0,397,1167,1,0.0,46.0,113753.0,1,0.2727272727272727,8.333,28.571,1,vardy7
0,657,1,2011,2023,62.0,3.0,170,0,1,0.0,176.0,1949570.0,0,0.0714285714285714,8.083,27.714,1,overbrickwalls
0,1312,1,2013,2021,2163.0,2299.0,798,36,1,0.0,14.0,10178.0,1,0.7142857142857143,8.25,28.286,1,elsegundo311
0,385,1,2009,2022,781.0,277.0,645,11,1,0.0,48.0,24219.0,0,0.4444444444444444,3.25,11.143,1,issy_arthur
0,19367,0,2011,2023,733.0,218.0,20614,5,1,68.0,26.0,114550.0,0,0.0909090909090909,8.292,28.429,1,capnheather
0,2859,0,2007,2017,1.0,14.0,2044,0,1,0.0,122.0,322337.0,1,0.1764705882352941,5.125,17.571,0,kohlenklau
0,164,0,2016,2017,0.0,0.0,71,0,1,0.0,106.0,293803.0,0,0.1764705882352941,6.25,21.429,1,Rasmusson_Twist
1,119732,0,2009,2023,1266.0,28356.0,18185,293,1,35.0,58.0,6366.0,1,0.9285714285714286,8.333,28.571,0,ClemsonSports
0,107,0,2014,2018,0.0,18.0,583,0,1,0.0,52.0,41601.0,0,0.1333333333333333,3.667,12.571,0,Rafaela53931379
0,9224,1,2014,2023,780.0,88.0,8984,0,1,34.0,158.0,1126379.0,0,0.0714285714285714,8.125,27.857,1,WeesnawSnycles
0,714,1,2014,2022,72.0,94386.0,1373,24,1,0.0,42.0,104002.0,0,0.1999999999999999,8.083,27.714,1,JaredPaggi
0,20969,1,2014,2023,1922.0,30298.0,32687,149,1,189.0,70.0,126636.0,1,0.1999999999999999,8.292,28.429,1,jsparkblog
0,1136,1,2015,0,63.0,58.0,5,2,0,0.0,0.0,0.0,0,0.4666666666666667,0.0,0.0,0,Matthew81073634
0,48745,1,2012,2023,320.0,444.0,136616,2,1,1.0,198.0,663650.0,0,0.0,8.292,28.429,0,_TR0TTER_
0,11877,1,2010,2023,386.0,2245.0,15048,93,1,24.0,94.0,60829.0,1,0.0,8.333,28.571,1,TheSheDM
0,3358,1,2010,2023,288.0,213.0,12811,2,1,0.0,104.0,951665.0,0,0.1176470588235294,8.083,27.714,1,Southerngul80
0,1118,1,2016,2021,57.0,43.0,1990,0,1,0.0,102.0,6347682.0,0,0.3333333333333333,7.0,24.0,1,ShelbyNicoleSe1
0,5776,0,2014,2023,4699.0,2420.0,24836,0,1,2.0,60.0,66949.0,0,0.3333333333333333,8.25,28.286,1,Mrteakris
0,1575,1,2009,2018,632.0,147.0,1064,0,1,0.0,130.0,468892.0,0,0.25,5.875,20.143,0,ministryofiron
0,2993,0,2011,2017,5.0,22.0,2141,1,1,0.0,128.0,282738.0,0,0.6470588235294117,5.375,18.429,0,sarahwhitting
1,17906,1,2010,2023,534.0,281016.0,827,518,3,2.0,140.0,168006.0,1,0.0,8.333,28.571,1,sawsanalshaer
0,1944,0,2010,2017,0.0,2.0,1434,0,1,0.0,128.0,309255.0,0,0.1818181818181817,5.333,18.286,0,bunnyhop43
0,1340,1,2009,0,34.0,9.0,500,2,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,0,generianonym
0,1998,0,2011,2017,0.0,4.0,1368,0,1,0.0,142.0,479369.0,0,0.0,5.917,20.286,0,suming7
1,11029,0,2010,2023,778.0,1824938.0,15228,2832,10,2.0,110.0,85313.0,1,0.5882352941176471,8.125,27.857,1,MarjoDSousa
0,263,1,2009,2022,252.0,57.0,24,2,1,0.0,0.0,3.0,1,0.7857142857142857,7.333,25.143,1,craigcatalano
0,3408,1,2009,2021,0.0,2702.0,41,28,1,0.0,36.0,424.0,1,0.9166666666666666,8.0,27.429,1,JaredAshley
0,109,0,2016,2017,0.0,0.0,52,0,1,0.0,70.0,278734.0,0,0.0,4.042,13.857,1,jerome_malinda
0,1943,0,2009,2017,144.0,10.0,1329,0,1,0.0,128.0,315773.0,0,0.0,5.333,18.286,0,luojiangfeng
0,8429,1,2010,2023,479.0,602.0,32383,5,1,4.0,14.0,15628.0,0,0.6666666666666667,8.208,28.143,1,J_Feliciano
0,2546,0,2012,2017,0.0,31.0,1325,0,2,0.0,120.0,282772.0,0,0.631578947368421,5.042,17.286,1,StevenCrunch
0,14199,1,2011,2023,2054.0,16239.0,10375,34,1,0.0,0.0,2211.0,0,0.1538461538461538,8.333,28.571,1,AmandaMillsLA
1,432789,1,2009,2023,22638.0,2439669.0,211918,5019,9,200.0,150.0,6090.0,1,0.8333333333333334,8.333,28.571,1,Miltonneves
1,12263,0,2016,2021,717.0,84393.0,2974,1852,1,0.0,150.0,53022.0,0,0.6153846153846154,8.042,27.571,1,StratSentinel
1,27755,1,2011,2023,1764.0,21070.0,3262,371,1,36.0,20.0,4872.0,1,0.7857142857142857,8.333,28.571,1,lizziedearden
0,10,0,2011,2018,0.0,6.0,6,0,1,0.0,4.0,18881.0,0,0.4,0.375,1.286,0,tderincquesen
0,1201,1,2012,2023,183.0,28.0,411,1,1,0.0,94.0,2615072.0,1,0.9166666666666666,7.917,27.143,1,steflorello
0,215,0,2016,2017,0.0,0.0,87,0,1,0.0,130.0,279700.0,0,0.9090909090909092,7.375,25.286,1,TovaHaxton
0,3951,1,2015,2023,859.0,275.0,96,0,1,2.0,0.0,1.0,1,0.4761904761904761,8.333,28.571,0,cdsimcoecounty
0,2595,1,2009,2020,493.0,163.0,1632,9,1,0.0,138.0,497876.0,0,0.7692307692307692,6.292,21.571,1,chrismaddox3d
1,17873,1,2009,2023,840.0,1396999.0,7098,6591,9,6.0,44.0,5609.0,1,0.6923076923076923,8.333,28.571,1,DiFerrero
0,3362,1,2011,2023,773.0,201.0,22865,2,1,2.0,74.0,989148.0,1,0.9166666666666666,8.208,28.143,1,SharonKehoe
1,11457,1,2011,2022,39.0,146325.0,754,532,1,0.0,76.0,222733.0,1,0.9375,8.083,27.714,1,ClaudiaSampedro
0,14337,1,2015,2020,0.0,293.0,24890,4,6,0.0,112.0,1215063.0,1,0.0,7.375,25.286,1,kelschanel
0,1834,1,2014,2023,137.0,13619.0,3153,51,1,2.0,8.0,47310.0,1,0.0526315789473684,8.125,27.857,1,itsreallybcb
1,17134,1,2008,2023,296.0,966400.0,1552,2794,1,4.0,46.0,63602.0,1,0.7,8.333,28.571,1,mackmaine
1,27035,1,2009,2023,299.0,1867661.0,179,2146,1,0.0,28.0,159331.0,1,0.6,8.25,28.286,1,CamillePrats
0,178,1,2011,2017,0.0,54.0,9,0,1,0.0,36.0,51494.0,0,0.0,7.208,24.714,1,gutofoox
0,21525,1,2010,2023,1980.0,4414.0,66416,54,1,20.0,28.0,208232.0,1,0.368421052631579,8.083,27.714,1,LauraLChan
0,16989,1,2009,2023,1634.0,701.0,52350,12,1,4.0,18.0,747859.0,1,0.5,8.333,28.571,1,Elphaba117
0,2150,1,2015,2017,0.0,7.0,1151,0,1,0.0,46.0,83632.0,0,0.9,7.542,25.857,1,JackSpeil
0,3970,0,2011,0,414.0,106537.0,2242,300,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,leahfrancisBOOB
0,39579,1,2012,2023,1423.0,1310.0,5026,7,10,82.0,88.0,178736.0,1,0.3636363636363636,8.292,28.429,1,ccaattittaa
0,3476,1,2010,2017,263.0,91.0,1812,1,1,0.0,132.0,480979.0,0,0.3571428571428571,5.542,19.0,1,ILYtricey
0,160,0,2016,2017,0.0,0.0,53,0,1,0.0,92.0,282781.0,0,0.7222222222222222,5.5,18.857,1,merriebloodswo3
0,1524,0,2009,0,96.0,64.0,2509,1,0,0.0,0.0,0.0,0,0.1052631578947368,0.0,0.0,1,quinnheraty
0,19902,1,2014,2022,14369.0,12062.0,21759,49,1,0.0,0.0,16.0,1,0.9,8.333,28.571,1,Erockbeats
0,9732,1,2015,2023,4863.0,328.0,12844,16,1,15.0,198.0,47762.0,0,0.875,8.333,28.571,1,stanitut
0,1747,0,2012,2017,0.0,0.0,1170,0,1,0.0,134.0,411088.0,0,0.4285714285714286,5.625,19.286,0,seavela
0,3844,1,2010,2017,0.0,85.0,2212,2,1,0.0,126.0,313693.0,0,0.4285714285714286,5.25,18.0,0,marlanaevellin
1,28979,1,2008,2023,421.0,322874.0,10547,2946,1,7.0,12.0,4351.0,1,1.0,8.333,28.571,1,NORML
1,9577,1,2009,2023,400.0,160899.0,4497,5431,1,2.0,38.0,840.0,1,1.0,8.333,28.571,1,Pocket
1,115248,1,2009,2023,1465.0,803429.0,21558,862,9,32.0,6.0,6984.0,1,0.7692307692307692,8.333,28.571,1,marcoscastro
0,3327,1,2013,2017,0.0,27.0,2398,1,1,0.0,132.0,297073.0,0,0.1999999999999999,5.5,18.857,0,ThisIsWhatIDox2
0,189093,1,2008,2023,1139.0,1905.0,223064,35,1,200.0,198.0,6768.0,0,0.2142857142857143,8.333,28.571,1,crystal63
1,8317,1,2009,2023,1858.0,14012.0,3758,402,1,10.0,102.0,7330.0,1,0.0303030303030302,8.167,28.0,1,mica
0,24272,1,2009,2023,2065.0,764.0,36884,18,1,16.0,102.0,462285.0,0,0.5,8.292,28.429,1,linseaford
1,60933,1,2011,2023,965.0,215674.0,81448,398,3,102.0,14.0,203.0,1,0.0,8.333,28.571,1,NidalAlAhmadieh
0,371,0,2015,2015,0.0,2.0,0,0,1,0.0,0.0,2.0,0,0.8888888888888888,8.333,28.571,0,luffjduf1
1,3278,1,2011,2023,466.0,383.0,2420,6,1,1.0,40.0,301432.0,1,0.3333333333333333,8.333,28.571,1,AdisaReports
0,1096,0,2018,2021,1059.0,432.0,1941,6,1,0.0,20.0,261900.0,0,0.7058823529411764,8.25,28.286,1,SereneSleeps
0,1832,1,2011,2017,20.0,0.0,1178,1,1,0.0,140.0,405441.0,0,1.0,5.833,20.0,0,mmmrita
0,6602,1,2010,2017,0.0,219.0,16,2,1,0.0,2.0,1771.0,0,0.9090909090909092,8.292,28.429,1,JessyLidya
1,1709,1,2010,2023,681.0,600365.0,862,2274,10,0.0,48.0,82727.0,1,0.7333333333333334,8.292,28.429,1,gerardotorrado6
0,3,1,2023,2023,12.0,5.0,14,0,1,0.0,0.0,0.0,1,0.7,0.125,0.429,1,Matthew_JordanS
1,43526,1,2008,2023,909.0,81132.0,45467,964,1,32.0,18.0,121232.0,1,0.7272727272727273,8.25,28.286,1,andrearene
0,529,1,2017,2018,110.0,39.0,550,0,2,0.0,156.0,1060936.0,0,0.0,6.917,23.714,0,babymalik_lh
0,92,0,2017,2017,0.0,0.0,37,0,1,0.0,70.0,236744.0,0,0.6666666666666667,3.458,11.857,1,tobiscibetta291
1,9725,0,2009,2023,1322.0,2508606.0,2515,4607,10,4.0,38.0,2091.0,1,0.75,8.333,28.571,1,carlosbaute
1,23892,0,2009,2022,3315.0,882432.0,10426,1959,1,0.0,58.0,6544.0,1,0.75,8.083,27.714,1,greggsulkin
1,14963,1,2009,2023,38.0,3267355.0,1209,1537,1,23.0,8.0,10484.0,1,0.5833333333333333,8.333,28.571,1,AliZafarsays
0,2800,0,2012,2023,422.0,584.0,1823,1,1,0.0,96.0,3193303.0,0,0.7857142857142857,6.917,23.714,1,Tylerwatkins11
1,10142,1,2010,2023,195.0,643965.0,724,1303,1,1.0,48.0,8249.0,1,0.7692307692307692,8.167,28.0,1,kartikmurali
0,3635,1,2015,2017,43.0,20.0,3542,21,1,0.0,190.0,64381.0,0,0.9333333333333332,7.958,27.286,0,JoelleStinnett
0,640,1,2017,2019,208.0,41.0,392,0,1,0.0,4.0,738.0,1,0.8823529411764706,8.167,28.0,0,TheCynicalNomad
1,34746,0,2009,2023,1463.0,560430.0,2697,1541,9,1.0,92.0,44761.0,1,0.9285714285714286,8.333,28.571,1,AlvaroGarnero
0,524,1,2013,2020,549.0,216.0,928,3,1,0.0,36.0,6651.0,1,0.3913043478260869,8.167,28.0,0,SERVPROCR
0,8741,0,2010,2023,4404.0,2559.0,21352,0,1,11.0,162.0,756240.0,0,0.0833333333333333,8.25,28.286,1,NomdePlumet
1,277324,1,2007,2023,810.0,3407011.0,652,9935,9,200.0,0.0,1401.0,1,0.3333333333333333,8.333,28.571,0,bbcbrasil
1,3678,1,2012,2023,709.0,1160.0,3495,20,1,0.0,24.0,32921.0,1,0.6666666666666667,8.333,28.571,1,marylustrange
0,51084,1,2007,2023,3160.0,2409.0,16856,71,1,2.0,104.0,2354950.0,0,0.0769230769230768,8.125,27.857,1,kateritchie
0,113,0,2011,2018,0.0,31.0,638,0,4,0.0,68.0,86337.0,0,0.0,4.083,14.0,0,iuw3qjgkqn3g983
1,81816,0,2009,2023,2353.0,97405.0,24736,1219,15,83.0,142.0,73598.0,0,0.875,8.333,28.571,1,christineboutin
0,34332,1,2017,2023,144.0,441.0,55067,1,1,1.0,184.0,324902.0,1,0.0714285714285714,8.25,28.286,1,SuperCatDansen
0,792,0,2012,2017,0.0,1.0,539,0,1,0.0,134.0,330632.0,0,0.1818181818181817,5.583,19.143,0,Salas_Bones
0,115,0,2016,2017,0.0,0.0,50,0,1,0.0,70.0,234994.0,0,0.7058823529411764,3.667,12.571,1,tijuanamoskovi2
1,90743,1,2009,2023,59461.0,86527.0,37854,986,1,2.0,172.0,1240072.0,1,0.4444444444444444,8.292,28.429,1,BenHatch
0,82,1,2014,2018,743.0,16.0,461,0,1,0.0,48.0,33468.0,0,0.1666666666666666,2.958,10.143,0,nuggyrush
0,31,0,2012,2018,0.0,2.0,192,0,34,0.0,16.0,11440.0,0,0.2352941176470588,1.042,3.571,0,amwalk80
0,24741,1,2009,2023,983.0,4293.0,43086,28,1,12.0,10.0,5073.0,0,0.8571428571428572,8.208,28.143,1,Cam3ronSparks
0,43461,0,2014,0,579.0,619.0,11169,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,curlydevv
1,13252,1,2008,2023,3325.0,5141.0,12212,140,1,6.0,8.0,26644.0,1,0.9285714285714286,8.333,28.571,1,NatalieTysdal
0,4286,1,2009,2023,4998.0,1498.0,40377,21,1,18.0,126.0,452454.0,1,0.5833333333333333,8.125,27.857,1,EvanKingShow
1,161082,1,2012,2023,1393.0,884341.0,313,660,1,200.0,114.0,684.0,0,0.0833333333333333,8.333,28.571,1,abati1990
0,3160,0,2016,2017,11.0,11.0,2377,1,1,0.0,124.0,323487.0,0,0.4666666666666667,5.208,17.857,0,AshleyBaddie5
0,1062,0,2017,2017,0.0,0.0,178,0,3,0.0,156.0,27273.0,0,0.0,6.542,22.429,0,hhmggixiyhmm302
0,1412,1,2009,2019,72.0,28.0,977,3,1,0.0,126.0,296723.0,1,0.1333333333333333,5.5,18.857,0,darlndiva
0,487,1,2011,2023,752.0,53.0,612,0,1,0.0,56.0,69795.0,0,0.1111111111111111,8.333,28.571,1,kylad859
0,103,0,2017,2017,0.0,0.0,66,0,10,0.0,66.0,177095.0,0,0.0,3.792,13.0,1,kklqpjqxzyzouq1
1,22328,1,2009,2023,560.0,187847.0,12582,357,1,57.0,14.0,1471.0,1,1.0,8.125,27.857,0,iBUYPOWER
0,9226,1,2013,2023,220.0,354.0,624,74,1,5.0,0.0,0.0,1,0.75,8.333,28.571,0,HomeHealthIL
0,49552,0,2009,2023,2306.0,187876.0,29792,364,1,27.0,76.0,5492.0,0,0.0,8.25,28.286,1,Adriandhy
0,1443,0,2013,2017,0.0,2.0,946,0,1,0.0,140.0,504307.0,0,0.0,5.833,20.0,0,1013740517
1,5199,1,2009,2023,440.0,1018606.0,9205,1397,2,5.0,52.0,1473.0,1,0.6666666666666667,8.292,28.429,1,leebrice
1,321,1,2011,2023,596.0,2428.0,5483,64,1,0.0,122.0,167047.0,1,0.7142857142857143,8.333,28.571,1,RobertRivas_CA
1,104618,1,2009,2023,1389.0,147214.0,4667,2639,1,200.0,8.0,636.0,1,0.3076923076923077,8.333,28.571,1,BLaw
1,12988,0,2009,2023,107.0,206789.0,12042,615,16,1.0,164.0,3265.0,0,0.9230769230769232,8.292,28.429,1,RobertoBolle
0,2493,1,2016,2023,794.0,1022.0,5710,31,1,0.0,66.0,135812.0,1,0.9285714285714286,8.333,28.571,1,RachelYancius
1,50,0,2008,2023,13262.0,46838.0,47136,1073,1,2.0,0.0,192.0,0,0.1666666666666666,0.083,0.286,1,s_m_i
0,180,0,2012,2016,0.0,31.0,74,0,1,0.0,16.0,7972.0,0,0.7142857142857143,6.833,23.429,1,snufass
0,41193,0,2009,2023,277.0,572.0,32528,4,1,8.0,24.0,149589.0,0,0.0714285714285714,8.25,28.286,1,jennaliterally
1,13897,0,2011,2023,3614.0,16966.0,10412,313,1,34.0,104.0,8184.0,1,0.4166666666666666,8.333,28.571,1,ACAPSproject
0,188,0,2016,2017,0.0,0.0,103,0,6,0.0,136.0,307907.0,0,0.1764705882352941,6.833,23.429,1,Warren_Winning
0,11318,0,2010,2023,2107.0,341.0,56943,9,1,20.0,158.0,547036.0,1,1.0,8.25,28.286,1,MevrouwRoze
0,2789,0,2014,2018,56.0,57.0,1713,2,1,0.0,116.0,354545.0,0,0.0,4.875,16.714,1,Therealtommyk_
0,7208,0,2011,2017,0.0,361.0,3637,1,1,0.0,126.0,311583.0,0,0.1428571428571429,5.25,18.0,0,lauren13066
1,126763,1,2009,2023,970.0,118366.0,16356,821,1,44.0,46.0,22802.0,1,0.625,8.333,28.571,1,annavetticad
0,1102,1,2012,2017,0.0,0.0,722,0,1,0.0,150.0,597882.0,0,0.5714285714285714,6.292,21.571,0,LSlebioda
0,8135,1,2009,2022,373.0,111.0,11358,4,22,0.0,166.0,10798540.0,0,0.25,7.792,26.714,1,gotaspendapenny
0,3630,0,2010,2017,89.0,54.0,2512,3,1,0.0,0.0,44.0,0,0.6428571428571428,0.042,0.143,0,angie_solano16
1,54084,1,2009,2023,1445.0,14927591.0,4129,16847,17,12.0,26.0,7865.0,1,0.75,8.25,28.286,1,annecurtissmith
1,17166,1,2008,2023,3667.0,8369.0,28433,53,1,2.0,54.0,168845.0,1,0.2222222222222222,8.333,28.571,1,pscarlyle
0,183,1,2009,2021,108.0,10.0,129,1,1,0.0,52.0,56673.0,0,0.0,6.708,23.0,1,cachedog13
0,131,0,2016,2017,0.0,0.0,59,0,1,0.0,96.0,271141.0,0,0.7272727272727273,4.792,16.429,1,margot_bopp
0,3658,1,2009,2023,445.0,163.0,6779,0,10,31.0,50.0,62531.0,1,0.6666666666666667,8.0,27.429,1,mauro_coupe
0,3102,0,2009,2023,1226.0,312.0,6261,2,2,0.0,108.0,1229837.0,0,0.3333333333333333,7.75,26.571,1,paula_okie87
0,16,0,2011,2018,0.0,2.0,9,0,18,0.0,10.0,38686.0,0,0.7272727272727273,0.542,1.857,0,saddiqueish
0,34380,1,2011,2023,697.0,216.0,2632,0,1,4.0,56.0,673348.0,0,0.2307692307692307,8.333,28.571,1,coolstory_joe
0,4424,1,2016,2023,627.0,142.0,11906,10,1,3.0,158.0,1363773.0,1,0.0714285714285714,8.208,28.143,1,deweltdesigns
0,125,1,2012,2022,296.0,19.0,311,0,1,0.0,8.0,48008.0,0,0.9375,5.208,17.857,0,TravusSchlenker
1,62275,0,2010,2023,4582.0,430245.0,2614,6110,1,73.0,104.0,18401.0,1,0.9,8.333,28.571,1,OliverKay
0,189858,0,2011,2023,888.0,674.0,10,6,13,7.0,0.0,0.0,0,0.0833333333333333,8.333,28.571,0,anknown_zero
0,2042,0,2017,0,228.0,43.0,3268,0,0,0.0,0.0,0.0,0,0.1999999999999999,0.0,0.0,0,Jayydubb47
0,16069,0,2009,2023,748.0,182.0,28362,7,1,5.0,4.0,599.0,0,0.4,8.333,28.571,1,JenM512
0,13804,0,2018,2023,0.0,52.0,0,3,1,56.0,0.0,0.0,1,0.9375,8.333,28.571,0,soundesignquery
0,30426,1,2014,2023,1975.0,412.0,152365,7,1,196.0,160.0,228480.0,0,0.0,8.167,28.0,1,LiLiTsunTsun
0,17147,1,2017,2023,1406.0,925.0,41002,4,1,9.0,36.0,178840.0,0,0.1428571428571429,8.333,28.571,1,ResistResist22
0,10168,0,2013,2022,1028.0,1133.0,7962,0,10,0.0,30.0,81929.0,0,0.25,8.167,28.0,1,dami_carrara
0,6364,1,2009,2023,55.0,155.0,11,175,7,0.0,8.0,64.0,0,0.0,8.333,28.571,0,WeddingsbyNieda
0,68551,1,2010,2023,4551.0,1690.0,56892,0,1,99.0,190.0,664975.0,0,0.0869565217391304,8.25,28.286,1,someswelltrash
0,129877,1,2010,2023,1003.0,1975.0,28579,7,1,131.0,96.0,601677.0,0,0.2142857142857143,8.333,28.571,1,LaBelleNique__
1,14528,0,2011,2023,1134.0,5500.0,20059,276,1,12.0,118.0,1424.0,1,0.7272727272727273,8.333,28.571,1,lauraclise
0,398,1,2015,2015,577.0,566.0,0,1,10,0.0,0.0,12.0,1,0.3,8.292,28.429,0,starlabattaglia
0,1734,1,2011,2021,417.0,43.0,1282,0,8,0.0,112.0,282546.0,0,0.6666666666666667,5.333,18.286,0,kemal_akgulhotm
0,71,0,2021,2023,63.0,31.0,758,0,9,0.0,14.0,241655.0,0,0.3846153846153846,2.917,10.0,1,aliciapoliana
0,7374,1,2011,2020,0.0,72.0,1699,1,1,0.0,86.0,2111911.0,0,0.0909090909090909,6.0,20.571,1,Cbarsaizeil
0,3495,1,2009,2023,823.0,337.0,5578,10,1,0.0,18.0,4736.0,1,0.75,8.333,28.571,1,richdnichols
0,2088,1,2010,2019,315.0,57.0,1318,0,1,0.0,102.0,255503.0,0,0.6923076923076923,5.917,20.286,1,vibhassingh
0,1804,1,2011,2017,0.0,1.0,1231,0,1,0.0,130.0,440397.0,0,0.5,5.458,18.714,0,Nina_zuo
0,239,0,2015,2023,9.0,8.0,2,0,13,4.0,0.0,70369.0,0,0.0,8.333,28.571,0,toshi04214438
0,439891,0,2010,2023,1158.0,1053.0,138720,0,13,200.0,72.0,457841.0,1,0.0,8.333,28.571,0,annaeuscaesar
1,15190,0,2009,2023,50.0,4949441.0,151,3785,1,0.0,118.0,12263.0,1,0.4545454545454546,8.333,28.571,1,henrygayle
0,156,0,2012,2018,0.0,27.0,750,0,1,0.0,102.0,63294.0,0,0.0588235294117647,5.667,19.429,0,bigmak2118
0,110694,1,2014,2023,15146.0,149989.0,461949,381,1,24.0,20.0,107462.0,1,0.8888888888888888,8.333,28.571,1,Holy_Elle
0,1227,0,2016,2017,0.0,15.0,1226,1,1,0.0,22.0,8391.0,0,0.1999999999999999,0.958,3.286,0,solovevaveseli3
0,2801,0,2010,2017,0.0,15.0,2070,1,15,0.0,126.0,160984.0,0,0.5384615384615384,5.25,18.0,0,Dharamc
0,56,0,2010,2018,0.0,3.0,68,0,18,0.0,44.0,49963.0,0,0.6153846153846154,1.833,6.286,0,justimejustin
0,494,0,2010,2017,0.0,371.0,1,2,1,0.0,0.0,18844.0,0,0.1999999999999999,8.25,28.286,1,Semanticportals
1,3448,1,2009,2023,689.0,380170.0,10,8881,1,0.0,16.0,34764.0,1,0.875,8.333,28.571,1,SirKenRobinson
0,2980,0,2011,2017,5.0,123.0,2378,3,1,0.0,120.0,269646.0,0,0.5714285714285714,5.042,17.286,0,KathrineLooove
1,14832,1,2009,2022,751.0,5148250.0,21207,8930,1,0.0,10.0,10568.0,1,0.7272727272727273,8.333,28.571,1,lenadunham
0,46102,1,2011,2023,501.0,2880.0,808,21,1,123.0,0.0,102.0,1,0.6842105263157895,8.333,28.571,1,HauntedDriveIn
0,14221,1,2012,2023,671.0,31878.0,19741,238,1,15.0,36.0,97232.0,1,0.0909090909090909,8.25,28.286,1,ToasterKiwi
1,11730,1,2011,2023,560.0,20522.0,105947,245,1,25.0,118.0,184342.0,0,0.125,8.333,28.571,1,smickable
0,45234,1,2010,2017,0.0,353.0,2508,3,1,0.0,130.0,281034.0,0,0.3333333333333333,5.5,18.857,0,bianncaferreira
0,18766,1,2009,2023,670.0,8438.0,53077,42,1,18.0,24.0,20364.0,1,0.1052631578947368,8.333,28.571,1,KeerKeer
