,verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,url,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,screen_name,account_type,following/years,followers/lastpost
3904,0,90425,1,2014,2023,1305.0,4180.0,4719,10,1,9.0,2.0,18531.0,0,0.25,8.333,28.571,castawaymaya,1,2703.418252390419,776839.7658659549
3905,1,50474,0,2009,2023,3965.0,511626.0,37500,5065,10,27.0,104.0,17669.0,0,0.6,8.333,28.571,alexdelaIglesia,1,43.418252390419184,269393.7658659549
3906,0,9132,1,2011,2023,724.0,743.0,8288,1,10,0.0,164.0,1259196.0,1,0.3333333333333333,7.583,26.0,CamiEsteevez,1,3284.418252390419,780276.7658659549
3907,0,8323,0,2008,2023,592.0,873.0,10735,35,1,2.0,38.0,394679.0,1,0.2222222222222222,8.25,28.286,kylacovert,1,3416.418252390419,780146.7658659549
3908,1,175667,0,2010,2023,942.0,1472192.0,88092,780,1,136.0,112.0,78522.0,0,0.6923076923076923,8.333,28.571,khushsundar,1,3066.418252390419,-691172.2341340451
3909,1,12176,1,2009,2023,535.0,2108697.0,1023,892,16,1.0,88.0,7784.0,1,0.0909090909090909,8.333,28.571,jaxofficial,1,3473.418252390419,-1327677.234134045
3910,0,994,1,2011,2023,0.0,1030904.0,40,6316,1,136.0,2.0,32233.0,1,1.0,8.25,28.286,Breaking911,1,4008.418252390419,-249884.23413404508
3911,0,6194,0,2010,2023,1501.0,159.0,28795,2,1,27.0,96.0,707289.0,0,0.6363636363636364,8.25,28.286,mshepherd62,1,2507.418252390419,780860.7658659549
3912,1,54643,1,2009,2023,1780.0,1793.0,45522,95,1,27.0,78.0,88113.0,1,0.9285714285714286,8.25,28.286,KarenPilarski,1,2228.418252390419,779226.7658659549
3913,1,3511,1,2010,2023,129.0,1736415.0,4989,1490,15,0.0,126.0,18440.0,1,0.7692307692307692,8.292,28.429,marianapajon,1,3879.418252390419,-955395.2341340451
3914,0,4099,1,2009,2023,584.0,21901.0,14157,89,4,12.0,40.0,240696.0,1,0.9,8.333,28.571,JimboHart,1,3424.418252390419,759118.7658659549
3915,0,126111,1,2009,2023,1561.0,3709.0,51258,22,9,141.0,6.0,10391.0,1,0.1818181818181817,8.333,28.571,andimgama,1,2447.418252390419,777310.7658659549
3916,1,6882,1,2011,2023,2142.0,3701.0,4137,83,1,2.0,44.0,3016.0,0,0.75,8.0,27.429,fieldreport,1,1866.4182523904192,777318.7658659549
3917,0,106784,1,2010,2023,955.0,376.0,65533,10,1,4.0,2.0,13744.0,0,0.0,8.333,28.571,Castleinferno,1,3053.418252390419,780643.7658659549
3918,0,292045,1,2017,2023,37439.0,72346.0,303658,81,1,200.0,158.0,194700.0,1,0.1538461538461538,8.333,28.571,TheSWPrincess,1,-33430.58174760958,708673.7658659549
3919,0,49883,1,2008,2023,494.0,513.0,86670,5,7,200.0,6.0,42208.0,0,0.4,8.333,28.571,angelcastellani,1,3514.418252390419,780506.7658659549
3920,1,2062,1,2009,2023,943.0,99544.0,41714,1786,1,187.0,120.0,124969.0,1,0.6666666666666667,8.292,28.429,MazMHussain,1,3065.418252390419,681475.7658659549
3921,1,13067,1,2013,2023,619.0,102304.0,7267,110,10,0.0,78.0,53780.0,0,0.0714285714285714,8.167,28.0,JPrandiOficial,1,3389.418252390419,678715.7658659549
3922,1,26119,1,2009,2023,2522.0,2458284.0,6315,4827,10,11.0,20.0,17800.0,1,0.9285714285714286,8.333,28.571,ConsueloDuval,1,1486.4182523904192,-1677264.234134045
3923,0,9136,1,2014,2023,262.0,244.0,19270,3,1,6.0,96.0,1753787.0,0,0.0999999999999999,7.542,25.857,Jchammond_,1,3746.418252390419,780775.7658659549
3924,1,106501,1,2007,2023,68645.0,3205679.0,81010,12946,13,64.0,42.0,7916.0,0,0.3333333333333333,8.042,27.571,MCHammer,1,-64636.58174760958,-2424659.234134045
3925,1,561,0,2011,2023,386.0,908846.0,397,1167,1,0.0,46.0,113753.0,1,0.2727272727272727,8.333,28.571,vardy7,1,3622.418252390419,-127826.23413404508
3926,0,657,1,2011,2023,62.0,3.0,170,0,1,0.0,176.0,1949570.0,0,0.0714285714285714,8.083,27.714,overbrickwalls,1,3946.418252390419,781016.7658659549
3927,0,19367,0,2011,2023,733.0,218.0,20614,5,1,68.0,26.0,114550.0,0,0.0909090909090909,8.292,28.429,capnheather,1,3275.418252390419,780801.7658659549
3928,0,9224,1,2014,2023,780.0,88.0,8984,0,1,34.0,158.0,1126379.0,0,0.0714285714285714,8.125,27.857,WeesnawSnycles,1,3228.418252390419,780931.7658659549
3929,0,20969,1,2014,2023,1922.0,30298.0,32687,149,1,189.0,70.0,126636.0,1,0.1999999999999999,8.292,28.429,jsparkblog,1,2086.418252390419,750721.7658659549
3930,0,11877,1,2010,2023,386.0,2245.0,15048,93,1,24.0,94.0,60829.0,1,0.0,8.333,28.571,TheSheDM,1,3622.418252390419,778774.7658659549
3931,0,3358,1,2010,2023,288.0,213.0,12811,2,1,0.0,104.0,951665.0,0,0.1176470588235294,8.083,27.714,Southerngul80,1,3720.418252390419,780806.7658659549
3932,0,5776,0,2014,2023,4699.0,2420.0,24836,0,1,2.0,60.0,66949.0,0,0.3333333333333333,8.25,28.286,Mrteakris,1,-690.5817476095808,778599.7658659549
3933,1,17906,1,2010,2023,534.0,281016.0,827,518,3,2.0,140.0,168006.0,1,0.0,8.333,28.571,sawsanalshaer,1,3474.418252390419,500003.7658659549
3934,1,11029,0,2010,2023,778.0,1824938.0,15228,2832,10,2.0,110.0,85313.0,1,0.5882352941176471,8.125,27.857,MarjoDSousa,1,3230.418252390419,-1043918.2341340451
3935,0,8429,1,2010,2023,479.0,602.0,32383,5,1,4.0,14.0,15628.0,0,0.6666666666666667,8.208,28.143,J_Feliciano,1,3529.418252390419,780417.7658659549
3936,0,14199,1,2011,2023,2054.0,16239.0,10375,34,1,0.0,0.0,2211.0,0,0.1538461538461538,8.333,28.571,AmandaMillsLA,1,1954.4182523904192,764780.7658659549
3937,1,432789,1,2009,2023,22638.0,2439669.0,211918,5019,9,200.0,150.0,6090.0,1,0.8333333333333334,8.333,28.571,Miltonneves,1,-18629.58174760958,-1658649.234134045
3938,1,27755,1,2011,2023,1764.0,21070.0,3262,371,1,36.0,20.0,4872.0,1,0.7857142857142857,8.333,28.571,lizziedearden,1,2244.418252390419,759949.7658659549
3939,0,1201,1,2012,2023,183.0,28.0,411,1,1,0.0,94.0,2615072.0,1,0.9166666666666666,7.917,27.143,steflorello,1,3825.418252390419,780991.7658659549
3940,1,17873,1,2009,2023,840.0,1396999.0,7098,6591,9,6.0,44.0,5609.0,1,0.6923076923076923,8.333,28.571,DiFerrero,1,3168.418252390419,-615979.2341340451
3941,0,3362,1,2011,2023,773.0,201.0,22865,2,1,2.0,74.0,989148.0,1,0.9166666666666666,8.208,28.143,SharonKehoe,1,3235.418252390419,780818.7658659549
3942,0,1834,1,2014,2023,137.0,13619.0,3153,51,1,2.0,8.0,47310.0,1,0.0526315789473684,8.125,27.857,itsreallybcb,1,3871.418252390419,767400.7658659549
3943,1,17134,1,2008,2023,296.0,966400.0,1552,2794,1,4.0,46.0,63602.0,1,0.7,8.333,28.571,mackmaine,1,3712.418252390419,-185380.23413404508
3944,1,27035,1,2009,2023,299.0,1867661.0,179,2146,1,0.0,28.0,159331.0,1,0.6,8.25,28.286,CamillePrats,1,3709.418252390419,-1086641.234134045
3945,0,21525,1,2010,2023,1980.0,4414.0,66416,54,1,20.0,28.0,208232.0,1,0.368421052631579,8.083,27.714,LauraLChan,1,2028.4182523904192,776605.7658659549
3946,0,16989,1,2009,2023,1634.0,701.0,52350,12,1,4.0,18.0,747859.0,1,0.5,8.333,28.571,Elphaba117,1,2374.418252390419,780318.7658659549
3947,0,39579,1,2012,2023,1423.0,1310.0,5026,7,10,82.0,88.0,178736.0,1,0.3636363636363636,8.292,28.429,ccaattittaa,1,2585.418252390419,779709.7658659549
3948,0,9732,1,2015,2023,4863.0,328.0,12844,16,1,15.0,198.0,47762.0,0,0.875,8.333,28.571,stanitut,1,-854.5817476095808,780691.7658659549
3949,1,28979,1,2008,2023,421.0,322874.0,10547,2946,1,7.0,12.0,4351.0,1,1.0,8.333,28.571,NORML,1,3587.418252390419,458145.7658659549
3950,1,9577,1,2009,2023,400.0,160899.0,4497,5431,1,2.0,38.0,840.0,1,1.0,8.333,28.571,Pocket,1,3608.418252390419,620120.7658659549
3951,1,115248,1,2009,2023,1465.0,803429.0,21558,862,9,32.0,6.0,6984.0,1,0.7692307692307692,8.333,28.571,marcoscastro,1,2543.418252390419,-22409.23413404508
3952,0,189093,1,2008,2023,1139.0,1905.0,223064,35,1,200.0,198.0,6768.0,0,0.2142857142857143,8.333,28.571,crystal63,1,2869.418252390419,779114.7658659549
3953,1,8317,1,2009,2023,1858.0,14012.0,3758,402,1,10.0,102.0,7330.0,1,0.0303030303030302,8.167,28.0,mica,1,2150.418252390419,767007.7658659549
3954,0,24272,1,2009,2023,2065.0,764.0,36884,18,1,16.0,102.0,462285.0,0,0.5,8.292,28.429,linseaford,1,1943.4182523904192,780255.7658659549
3955,1,60933,1,2011,2023,965.0,215674.0,81448,398,3,102.0,14.0,203.0,1,0.0,8.333,28.571,NidalAlAhmadieh,1,3043.418252390419,565345.7658659549
3956,1,3278,1,2011,2023,466.0,383.0,2420,6,1,1.0,40.0,301432.0,1,0.3333333333333333,8.333,28.571,AdisaReports,1,3542.418252390419,780636.7658659549
3957,1,1709,1,2010,2023,681.0,600365.0,862,2274,10,0.0,48.0,82727.0,1,0.7333333333333334,8.292,28.429,gerardotorrado6,1,3327.418252390419,180654.76586595492
3958,1,43526,1,2008,2023,909.0,81132.0,45467,964,1,32.0,18.0,121232.0,1,0.7272727272727273,8.25,28.286,andrearene,1,3099.418252390419,699887.7658659549
3959,1,9725,0,2009,2023,1322.0,2508606.0,2515,4607,10,4.0,38.0,2091.0,1,0.75,8.333,28.571,carlosbaute,1,2686.418252390419,-1727586.234134045
3960,1,14963,1,2009,2023,38.0,3267355.0,1209,1537,1,23.0,8.0,10484.0,1,0.5833333333333333,8.333,28.571,AliZafarsays,1,3970.418252390419,-2486335.234134045
3961,0,2800,0,2012,2023,422.0,584.0,1823,1,1,0.0,96.0,3193303.0,0,0.7857142857142857,6.917,23.714,Tylerwatkins11,1,3586.418252390419,780435.7658659549
3962,1,10142,1,2010,2023,195.0,643965.0,724,1303,1,1.0,48.0,8249.0,1,0.7692307692307692,8.167,28.0,kartikmurali,1,3813.418252390419,137054.76586595492
3963,1,34746,0,2009,2023,1463.0,560430.0,2697,1541,9,1.0,92.0,44761.0,1,0.9285714285714286,8.333,28.571,AlvaroGarnero,1,2545.418252390419,220589.76586595492
3964,0,8741,0,2010,2023,4404.0,2559.0,21352,0,1,11.0,162.0,756240.0,0,0.0833333333333333,8.25,28.286,NomdePlumet,1,-395.5817476095808,778460.7658659549
3965,1,3678,1,2012,2023,709.0,1160.0,3495,20,1,0.0,24.0,32921.0,1,0.6666666666666667,8.333,28.571,marylustrange,1,3299.418252390419,779859.7658659549
3966,0,51084,1,2007,2023,3160.0,2409.0,16856,71,1,2.0,104.0,2354950.0,0,0.0769230769230768,8.125,27.857,kateritchie,1,848.4182523904192,778610.7658659549
3967,1,81816,0,2009,2023,2353.0,97405.0,24736,1219,15,83.0,142.0,73598.0,0,0.875,8.333,28.571,christineboutin,1,1655.4182523904192,683614.7658659549
3968,0,34332,1,2017,2023,144.0,441.0,55067,1,1,1.0,184.0,324902.0,1,0.0714285714285714,8.25,28.286,SuperCatDansen,1,3864.418252390419,780578.7658659549
3969,1,90743,1,2009,2023,59461.0,86527.0,37854,986,1,2.0,172.0,1240072.0,1,0.4444444444444444,8.292,28.429,BenHatch,1,-55452.58174760958,694492.7658659549
3970,0,24741,1,2009,2023,983.0,4293.0,43086,28,1,12.0,10.0,5073.0,0,0.8571428571428572,8.208,28.143,Cam3ronSparks,1,3025.418252390419,776726.7658659549
3971,1,13252,1,2008,2023,3325.0,5141.0,12212,140,1,6.0,8.0,26644.0,1,0.9285714285714286,8.333,28.571,NatalieTysdal,1,683.4182523904192,775878.7658659549
3972,0,4286,1,2009,2023,4998.0,1498.0,40377,21,1,18.0,126.0,452454.0,1,0.5833333333333333,8.125,27.857,EvanKingShow,1,-989.5817476095808,779521.7658659549
3973,1,161082,1,2012,2023,1393.0,884341.0,313,660,1,200.0,114.0,684.0,0,0.0833333333333333,8.333,28.571,abati1990,1,2615.418252390419,-103321.23413404508
3974,0,487,1,2011,2023,752.0,53.0,612,0,1,0.0,56.0,69795.0,0,0.1111111111111111,8.333,28.571,kylad859,1,3256.418252390419,780966.7658659549
3975,0,49552,0,2009,2023,2306.0,187876.0,29792,364,1,27.0,76.0,5492.0,0,0.0,8.25,28.286,Adriandhy,1,1702.4182523904192,593143.7658659549
3976,1,5199,1,2009,2023,440.0,1018606.0,9205,1397,2,5.0,52.0,1473.0,1,0.6666666666666667,8.292,28.429,leebrice,1,3568.418252390419,-237586.23413404508
3977,1,321,1,2011,2023,596.0,2428.0,5483,64,1,0.0,122.0,167047.0,1,0.7142857142857143,8.333,28.571,RobertRivas_CA,1,3412.418252390419,778591.7658659549
3978,1,104618,1,2009,2023,1389.0,147214.0,4667,2639,1,200.0,8.0,636.0,1,0.3076923076923077,8.333,28.571,BLaw,1,2619.418252390419,633805.7658659549
3979,1,12988,0,2009,2023,107.0,206789.0,12042,615,16,1.0,164.0,3265.0,0,0.9230769230769232,8.292,28.429,RobertoBolle,1,3901.418252390419,574230.7658659549
3980,0,2493,1,2016,2023,794.0,1022.0,5710,31,1,0.0,66.0,135812.0,1,0.9285714285714286,8.333,28.571,RachelYancius,1,3214.418252390419,779997.7658659549
3981,1,50,0,2008,2023,13262.0,46838.0,47136,1073,1,2.0,0.0,192.0,0,0.1666666666666666,0.083,0.286,s_m_i,1,-9253.58174760958,734181.7658659549
3982,0,41193,0,2009,2023,277.0,572.0,32528,4,1,8.0,24.0,149589.0,0,0.0714285714285714,8.25,28.286,jennaliterally,1,3731.418252390419,780447.7658659549
3983,1,13897,0,2011,2023,3614.0,16966.0,10412,313,1,34.0,104.0,8184.0,1,0.4166666666666666,8.333,28.571,ACAPSproject,1,394.4182523904192,764053.7658659549
3984,0,11318,0,2010,2023,2107.0,341.0,56943,9,1,20.0,158.0,547036.0,1,1.0,8.25,28.286,MevrouwRoze,1,1901.4182523904192,780678.7658659549
3985,1,126763,1,2009,2023,970.0,118366.0,16356,821,1,44.0,46.0,22802.0,1,0.625,8.333,28.571,annavetticad,1,3038.418252390419,662653.7658659549
3986,1,54084,1,2009,2023,1445.0,14927591.0,4129,16847,17,12.0,26.0,7865.0,1,0.75,8.25,28.286,annecurtissmith,1,2563.418252390419,-14146571.234134044
3987,1,17166,1,2008,2023,3667.0,8369.0,28433,53,1,2.0,54.0,168845.0,1,0.2222222222222222,8.333,28.571,pscarlyle,1,341.4182523904192,772650.7658659549
3988,0,3658,1,2009,2023,445.0,163.0,6779,0,10,31.0,50.0,62531.0,1,0.6666666666666667,8.0,27.429,mauro_coupe,1,3563.418252390419,780856.7658659549
3989,0,3102,0,2009,2023,1226.0,312.0,6261,2,2,0.0,108.0,1229837.0,0,0.3333333333333333,7.75,26.571,paula_okie87,1,2782.418252390419,780707.7658659549
3990,0,34380,1,2011,2023,697.0,216.0,2632,0,1,4.0,56.0,673348.0,0,0.2307692307692307,8.333,28.571,coolstory_joe,1,3311.418252390419,780803.7658659549
3991,0,4424,1,2016,2023,627.0,142.0,11906,10,1,3.0,158.0,1363773.0,1,0.0714285714285714,8.208,28.143,deweltdesigns,1,3381.418252390419,780877.7658659549
3992,1,62275,0,2010,2023,4582.0,430245.0,2614,6110,1,73.0,104.0,18401.0,1,0.9,8.333,28.571,OliverKay,1,-573.5817476095808,350774.7658659549
3993,0,16069,0,2009,2023,748.0,182.0,28362,7,1,5.0,4.0,599.0,0,0.4,8.333,28.571,JenM512,1,3260.418252390419,780837.7658659549
3994,0,30426,1,2014,2023,1975.0,412.0,152365,7,1,196.0,160.0,228480.0,0,0.0,8.167,28.0,LiLiTsunTsun,1,2033.4182523904192,780607.7658659549
3995,0,17147,1,2017,2023,1406.0,925.0,41002,4,1,9.0,36.0,178840.0,0,0.1428571428571429,8.333,28.571,ResistResist22,1,2602.418252390419,780094.7658659549
3996,0,68551,1,2010,2023,4551.0,1690.0,56892,0,1,99.0,190.0,664975.0,0,0.0869565217391304,8.25,28.286,someswelltrash,1,-542.5817476095808,779329.7658659549
3997,0,129877,1,2010,2023,1003.0,1975.0,28579,7,1,131.0,96.0,601677.0,0,0.2142857142857143,8.333,28.571,LaBelleNique__,1,3005.418252390419,779044.7658659549
3998,1,14528,0,2011,2023,1134.0,5500.0,20059,276,1,12.0,118.0,1424.0,1,0.7272727272727273,8.333,28.571,lauraclise,1,2874.418252390419,775519.7658659549
3999,0,3495,1,2009,2023,823.0,337.0,5578,10,1,0.0,18.0,4736.0,1,0.75,8.333,28.571,richdnichols,1,3185.418252390419,780682.7658659549
4000,1,15190,0,2009,2023,50.0,4949441.0,151,3785,1,0.0,118.0,12263.0,1,0.4545454545454546,8.333,28.571,henrygayle,1,3958.418252390419,-4168421.234134045
4001,0,110694,1,2014,2023,15146.0,149989.0,461949,381,1,24.0,20.0,107462.0,1,0.8888888888888888,8.333,28.571,Holy_Elle,1,-11137.58174760958,631030.7658659549
4002,1,3448,1,2009,2023,689.0,380170.0,10,8881,1,0.0,16.0,34764.0,1,0.875,8.333,28.571,SirKenRobinson,1,3319.418252390419,400849.7658659549
4003,0,46102,1,2011,2023,501.0,2880.0,808,21,1,123.0,0.0,102.0,1,0.6842105263157895,8.333,28.571,HauntedDriveIn,1,3507.418252390419,778139.7658659549
4004,0,14221,1,2012,2023,671.0,31878.0,19741,238,1,15.0,36.0,97232.0,1,0.0909090909090909,8.25,28.286,ToasterKiwi,1,3337.418252390419,749141.7658659549
4005,1,11730,1,2011,2023,560.0,20522.0,105947,245,1,25.0,118.0,184342.0,0,0.125,8.333,28.571,smickable,1,3448.418252390419,760497.7658659549
4006,0,18766,1,2009,2023,670.0,8438.0,53077,42,1,18.0,24.0,20364.0,1,0.1052631578947368,8.333,28.571,KeerKeer,1,3338.418252390419,772581.7658659549
4007,1,2879,0,2011,2023,470.0,809591.0,2535,3999,10,4.0,168.0,9954.0,1,0.4,8.333,28.571,eGranero11,1,3538.418252390419,-28571.23413404508
4008,0,2791,1,2008,2023,721.0,6638.0,6493,56,4,1.0,58.0,1928.0,0,0.7692307692307692,8.25,28.286,blancablanco,1,3287.418252390419,774381.7658659549
4009,1,47300,1,2008,2023,15956.0,549872.0,9418,3423,2,28.0,114.0,104591.0,1,0.9090909090909092,8.167,28.0,AubreyODay,1,-11947.58174760958,231147.76586595492
4010,0,29555,1,2013,2023,357.0,1036.0,7676,0,4,3.0,180.0,854734.0,0,0.3636363636363636,8.125,27.857,AxelVieira_,1,3651.418252390419,779983.7658659549
4011,0,40460,1,2009,2023,2576.0,5498.0,140262,107,1,8.0,72.0,973.0,1,0.8,8.333,28.571,jennifergarlen,1,1432.4182523904192,775521.7658659549
4012,1,9415,1,2009,2023,1640.0,119692.0,23424,198,1,0.0,28.0,96417.0,1,0.8823529411764706,8.333,28.571,EricAllanKramer,1,2368.418252390419,661327.7658659549
4013,1,11206,1,2009,2023,16195.0,38213.0,10410,148,1,11.0,60.0,165600.0,1,0.9333333333333332,8.333,28.571,HeatherBrooker,1,-12186.58174760958,742806.7658659549
4014,1,22105,1,2010,2023,133845.0,1240227.0,11606,1275,16,1.0,24.0,4822.0,1,0.5714285714285714,8.333,28.571,frafacchinetti,1,-129836.58174760958,-459207.2341340451
4015,1,10396,1,2009,2023,1221.0,1878024.0,32416,3190,1,33.0,26.0,22483.0,1,0.7692307692307692,8.333,28.571,isaiahthomas,1,2787.418252390419,-1097004.234134045
4016,1,349,1,2010,2023,3428.0,4761.0,12790,110,1,3.0,32.0,36537.0,0,0.4615384615384615,8.333,28.571,CesarChavezAZ,1,580.4182523904192,776258.7658659549
4017,0,13585,1,2011,2023,310.0,312.0,6623,3,4,8.0,32.0,151649.0,1,0.0,8.292,28.429,gjr2_,1,3698.418252390419,780707.7658659549
4018,0,80253,1,2009,2023,4634.0,4521.0,94371,12,1,199.0,44.0,116445.0,0,0.0,8.292,28.429,tbonenewera,1,-625.5817476095808,776498.7658659549
4019,1,11742,1,2010,2023,1901.0,26536.0,35656,285,1,0.0,116.0,287789.0,1,1.0,8.292,28.429,Pleasurekraft,1,2107.418252390419,754483.7658659549
4020,0,35015,1,2011,2023,599.0,891.0,40757,10,1,3.0,34.0,936915.0,0,0.3076923076923077,8.125,27.857,ClassicJade__,1,3409.418252390419,780128.7658659549
4021,1,83155,1,2010,2023,3673.0,50101.0,30392,688,1,184.0,100.0,74713.0,1,0.5454545454545454,8.333,28.571,ProfTimBale,1,335.4182523904192,730918.7658659549
4022,1,8865,0,2011,2023,1021.0,4420239.0,329,3070,1,0.0,4.0,163010.0,1,0.0,8.333,28.571,obj,1,2987.418252390419,-3639219.234134045
4023,1,6115,1,2009,2023,5561.0,60997.0,90077,1839,1,82.0,52.0,9973.0,0,0.4545454545454546,8.333,28.571,dabeard,1,-1552.5817476095808,720022.7658659549
4024,0,235,0,2016,2023,141.0,51.0,8869,0,1,0.0,4.0,2798.0,1,0.0999999999999999,8.167,28.0,wheresroni,1,3867.418252390419,780968.7658659549
4025,0,74392,1,2011,2023,500.0,4764.0,66569,46,1,112.0,30.0,5668.0,1,0.4,8.167,28.0,JaiyDaWoof,1,3508.418252390419,776255.7658659549
4026,1,40713,1,2007,2023,3353.0,251786.0,42001,8618,1,6.0,24.0,3947.0,1,0.75,8.292,28.429,chriscoyier,1,655.4182523904192,529233.7658659549
4027,0,74887,1,2014,2023,10994.0,10639.0,68431,61,1,0.0,154.0,1163823.0,0,0.0,8.25,28.286,velvetus1,1,-6985.581747609581,770380.7658659549
4028,0,3307,0,2014,2023,386.0,259.0,7805,9,1,7.0,92.0,130912.0,0,0.2777777777777778,8.333,28.571,jenrhino5,1,3622.418252390419,780760.7658659549
4029,0,13851,1,2008,2023,588.0,6679.0,13809,35,1,37.0,2.0,2387.0,1,0.75,8.333,28.571,councilofgeeks,1,3420.418252390419,774340.7658659549
4030,0,28125,0,2010,2023,920.0,1804.0,19028,17,6,43.0,134.0,315785.0,1,0.9,8.292,28.429,AzamRazak,1,3088.418252390419,779215.7658659549
4031,1,18622,0,2011,2023,4217.0,4075817.0,4872,3732,1,2.0,8.0,6375.0,1,0.9090909090909092,8.333,28.571,GaryBarlow,1,-208.58174760958082,-3294797.234134045
4032,0,160100,1,2014,2023,437.0,1725.0,188177,49,1,93.0,52.0,173630.0,1,0.1666666666666666,7.167,24.571,plinys,1,3571.418252390419,779294.7658659549
4033,1,57164,1,2010,2023,1015.0,2458122.0,2,12109,10,37.0,40.0,52407.0,1,0.5,8.333,28.571,perezreverte,1,2993.418252390419,-1677102.234134045
4034,1,78492,1,2007,2023,507.0,7649.0,11278,391,1,1.0,102.0,615535.0,0,0.9230769230769232,8.292,28.429,Chris_Ciaccia,1,3501.418252390419,773370.7658659549
4035,0,6725,0,2012,2023,229.0,123.0,79,1,16,1.0,102.0,84729.0,0,0.0,8.208,28.143,cercinico,1,3779.418252390419,780896.7658659549
4036,0,26906,1,2011,2023,706.0,854.0,72442,3,1,19.0,22.0,5230.0,0,0.0909090909090909,8.333,28.571,missingsmth,1,3302.418252390419,780165.7658659549
4037,1,76040,1,2007,2023,466.0,1059231.0,7310,1359,1,23.0,66.0,46067.0,1,0.4705882352941176,8.333,28.571,Chinmayi,1,3542.418252390419,-278211.2341340451
4038,1,6860,1,2011,2023,1195.0,917342.0,204,957,2,1.0,68.0,7975.0,1,0.5384615384615384,8.292,28.429,KipMooreMusic,1,2813.418252390419,-136322.23413404508
4039,1,6009,1,2011,2023,898.0,965.0,683,35,1,8.0,30.0,3638.0,1,0.3125,8.333,28.571,AlexNSanDiego,1,3110.418252390419,780054.7658659549
4040,0,76857,1,2017,2023,167.0,6964.0,95156,89,1,200.0,18.0,1655.0,0,1.0,8.333,28.571,BullishBearz,1,3841.418252390419,774055.7658659549
4041,0,4065,1,2009,2023,1631.0,179.0,23340,2,1,0.0,26.0,278247.0,0,0.0,8.292,28.429,cc_Galz,1,2377.418252390419,780840.7658659549
4042,0,134620,1,2009,2023,916.0,33620.0,81231,1137,1,199.0,112.0,90078.0,1,0.1818181818181817,8.292,28.429,sunchartist,1,3092.418252390419,747399.7658659549
4043,0,98908,1,2007,2023,7569.0,8545.0,39355,1251,1,132.0,66.0,113437.0,1,0.0,8.333,28.571,theRab,1,-3560.581747609581,772474.7658659549
4044,1,6278,1,2009,2023,250.0,6775936.0,1150,9479,1,4.0,88.0,12793.0,1,0.8,8.333,28.571,mirandalambert,1,3758.418252390419,-5994916.234134045
4045,1,6193,1,2013,2023,490.0,19353.0,14316,275,1,5.0,54.0,471086.0,0,0.4,8.333,28.571,HannahLilNessen,1,3518.418252390419,761666.7658659549
4046,1,92916,0,2010,2023,1300.0,173706.0,272291,7627,13,15.0,38.0,33494.0,1,0.0,8.333,28.571,masyuuki,1,2708.418252390419,607313.7658659549
4047,1,33959,1,2009,2023,9213.0,185242.0,52455,779,1,3.0,42.0,333760.0,1,0.6363636363636364,8.333,28.571,IamRicoLove,1,-5204.581747609581,595777.7658659549
4048,0,10246,0,2009,2023,2228.0,417.0,16852,3,1,5.0,166.0,806920.0,0,0.6666666666666667,8.25,28.286,erikadb37,1,1780.4182523904192,780602.7658659549
4049,0,10314,1,2010,2023,396.0,318.0,31410,15,1,50.0,78.0,58486.0,0,0.0,8.292,28.429,masked_llama,1,3612.418252390419,780701.7658659549
4050,0,4449,0,2010,2023,2.0,550546.0,192,436,8,1.0,184.0,9422.0,1,0.4705882352941176,8.333,28.571,KadirMisiroglu,1,4006.418252390419,230473.76586595492
4051,0,1790,1,2009,2023,84.0,84.0,910,4,22,0.0,28.0,220086.0,0,0.4285714285714286,8.083,27.714,xoancer,1,3924.418252390419,780935.7658659549
4052,1,88050,1,2011,2023,1751.0,661098.0,26549,915,1,17.0,20.0,8668.0,1,0.1428571428571429,8.333,28.571,DKarma,1,2257.418252390419,119921.76586595492
4053,1,39834,1,2009,2023,9205.0,122684.0,295,927,1,43.0,24.0,6921.0,1,0.9285714285714286,8.333,28.571,JordanSekulow,1,-5196.581747609581,658335.7658659549
