,verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type
23948,0,6643,0,2018,2023,1.0,3614.0,3,60,1,28.0,0.0,38.0,0,0.8333333333333334,8.333,28.571,0
23949,0,619,1,2010,2023,172.0,39.0,818,0,1,1.0,2.0,5287.0,0,0.2142857142857143,8.333,28.571,1
23950,1,1016,1,2010,2022,193.0,641276.0,2471,1341,1,0.0,86.0,240989.0,1,0.7692307692307692,8.333,28.571,1
23951,0,1327,0,2016,2017,33.0,8.0,1326,0,1,0.0,36.0,12169.0,0,0.0714285714285714,1.542,5.286,0
23952,1,24127,0,2011,2023,1851.0,724445.0,16559,923,15,6.0,16.0,197048.0,0,0.9333333333333332,8.333,28.571,1
23953,0,0,0,2020,0,11.0,14.0,16,0,0,0.0,0.0,0.0,0,0.75,0.0,0.0,0
23954,0,2108,1,2009,2021,0.0,126.0,1806,4,1,0.0,52.0,132509.0,1,0.9333333333333332,7.375,25.286,1
23955,0,109118,1,2009,2023,4803.0,3578.0,275688,2,1,112.0,124.0,198429.0,0,0.1388888888888888,8.25,28.286,1
23956,0,1915,1,2016,2023,123.0,131.0,1927,24,1,2.0,26.0,350.0,1,0.9375,8.333,28.571,1
23957,0,37,1,2015,2018,0.0,4.0,48,0,1,0.0,24.0,24392.0,0,1.0,1.042,3.571,0
23958,1,118059,1,2008,2023,4388.0,2473063.0,542,10529,1,106.0,20.0,10405.0,1,0.8571428571428572,8.333,28.571,0
23959,0,869,1,2011,2023,1877.0,494.0,260,14,1,0.0,46.0,1104.0,1,0.0909090909090909,8.333,28.571,1
23960,0,23422,1,2009,0,2558.0,349.0,5353,8,0,0.0,0.0,0.0,0,0.1666666666666666,0.0,0.0,0
23961,0,113,0,2017,2017,0.0,0.0,68,0,15,0.0,74.0,221343.0,0,0.0,3.958,13.571,1
23962,0,3083,1,2011,2023,676.0,79.0,16071,3,1,24.0,2.0,142.0,0,0.8,8.333,28.571,1
23963,0,5740,1,2018,2023,350.0,146.0,9931,1,1,9.0,140.0,710342.0,1,0.0909090909090909,8.208,28.143,1
23964,0,3184,1,2010,2017,32.0,14.0,2444,0,1,0.0,128.0,124314.0,0,0.8181818181818181,5.375,18.429,0
23965,0,2298,1,2011,2023,347.0,146.0,8396,0,1,1.0,36.0,845213.0,1,0.3636363636363636,8.25,28.286,1
23966,0,8238,1,2011,2020,0.0,19003.0,2424,162,1,0.0,2.0,71.0,1,0.625,8.333,28.571,1
23967,1,21342,1,2009,2023,4918.0,13914.0,16480,276,1,32.0,28.0,3111.0,1,0.4166666666666666,8.292,28.429,1
23968,1,9648,0,2010,2023,52.0,2025968.0,46317,372,1,2.0,10.0,9528.0,1,0.1538461538461538,8.333,28.571,1
23969,0,3762,0,2009,2017,366.0,151.0,2251,2,3,0.0,138.0,428096.0,0,0.7692307692307692,5.792,19.857,0
23970,0,0,0,2014,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
23971,0,22037,1,2014,2023,519.0,590.0,50233,1,1,2.0,50.0,72911.0,1,0.4166666666666666,8.333,28.571,1
23972,0,3185,0,2017,2017,0.0,4.0,2218,1,1,0.0,134.0,448126.0,0,0.8461538461538461,5.625,19.286,0
23973,0,17925,1,2009,2023,1017.0,631.0,44738,11,1,62.0,22.0,139829.0,0,0.2857142857142857,8.333,28.571,1
23974,1,10062,1,2012,2023,447.0,9681.0,10926,97,1,21.0,120.0,186242.0,1,0.4117647058823529,8.333,28.571,1
23975,0,76239,1,2009,2023,1948.0,25911.0,80637,108,1,1.0,74.0,247288.0,1,0.4285714285714286,8.333,28.571,1
23976,0,5213,1,2011,2017,0.0,88.0,4241,0,1,0.0,140.0,470574.0,0,0.8888888888888888,5.875,20.143,1
23977,0,321,0,2017,2017,0.0,0.0,56,0,3,0.0,142.0,43554.0,0,0.0,5.917,20.286,0
23978,0,41,0,2012,2018,0.0,2.0,200,0,27,0.0,24.0,2411.0,0,0.0714285714285714,1.583,5.429,0
23979,1,3902,1,2008,2023,1972.0,11415.0,15688,238,1,28.0,4.0,218.0,1,0.1818181818181817,8.333,28.571,1
23980,0,0,0,2016,0,0.0,7.0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
23981,0,2369,0,2012,2017,0.0,24.0,1702,1,3,0.0,146.0,641811.0,0,0.75,6.083,20.857,0
23982,0,8959,1,2010,2017,0.0,292.0,2594,1,2,0.0,132.0,334141.0,0,0.3636363636363636,5.5,18.857,0
23983,1,25064,1,2008,2023,3131.0,8421.0,18087,113,1,26.0,116.0,17143.0,1,0.6666666666666667,8.333,28.571,1
23984,0,2214,0,2014,2023,316.0,635.0,40194,1,1,0.0,162.0,4864790.0,0,0.6363636363636364,7.167,24.571,1
23985,0,9589,1,2013,2023,127.0,270.0,36929,5,15,20.0,130.0,1116681.0,1,0.2857142857142857,8.167,28.0,1
23986,0,7865,1,2016,0,1447.0,506.0,21053,6,0,0.0,0.0,0.0,0,0.2307692307692307,0.0,0.0,1
23987,0,7681,0,2012,2021,1266.0,5652.0,12,5,21,0.0,2.0,1031.0,0,1.0,8.333,28.571,1
23988,0,140,0,2016,2017,0.0,1.0,62,0,1,0.0,94.0,285511.0,0,0.4285714285714286,5.375,18.429,1
23989,1,9441,1,2009,2023,1197.0,113643.0,21555,263,8,2.0,46.0,13973.0,1,0.1428571428571429,8.333,28.571,1
23990,0,101917,0,2013,2023,544.0,1493.0,67328,6,1,0.0,152.0,619979.0,1,0.2857142857142857,8.042,27.571,1
23991,0,14052,1,2012,2023,39.0,894.0,148,21,1,0.0,44.0,1038146.0,0,0.2307692307692307,8.208,28.143,1
23992,0,7728,1,2013,2019,268.0,310.0,2132,0,9,0.0,100.0,300125.0,1,0.8,5.542,19.0,1
23993,1,6732,1,2008,2023,1367.0,3936.0,2945,225,1,0.0,74.0,36208.0,1,0.7857142857142857,8.333,28.571,1
23994,1,781,1,2008,2023,552.0,8374.0,25366,46,1,21.0,102.0,288364.0,1,0.1999999999999999,8.208,28.143,1
23995,0,52,0,2012,2022,75.0,37.0,166,0,2,0.0,2.0,165789.0,0,0.1666666666666666,1.917,6.571,0
23996,0,3275,1,2014,2023,306.0,154.0,1299,7,1,3.0,10.0,42770.0,0,1.0,8.333,28.571,1
23997,1,2421,1,2012,2023,49.0,941799.0,245,5081,1,1.0,96.0,16786.0,1,0.5454545454545454,8.333,28.571,1
23998,0,8907,1,2014,2023,279.0,938.0,31361,0,1,0.0,62.0,803021.0,1,0.4285714285714286,7.25,24.857,1
23999,0,1072,0,2018,2020,363.0,53.0,5133,0,1,0.0,44.0,811612.0,0,0.4166666666666666,8.333,28.571,1
24000,0,271,0,2016,2017,0.0,0.0,116,4,10,0.0,126.0,237725.0,0,0.0833333333333333,7.083,24.286,1
24001,1,1717,1,2010,2023,180.0,1478.0,94,80,1,0.0,118.0,643828.0,1,0.75,8.25,28.286,1
24002,1,36328,1,2009,2023,3208.0,3910632.0,910,3876,3,27.0,166.0,154098.0,1,0.0,8.292,28.429,1
24003,0,3646,1,2012,2017,0.0,47.0,1697,1,1,0.0,132.0,294584.0,0,0.7142857142857143,5.542,19.0,1
24004,1,8064,1,2009,2022,753.0,29601.0,9101,176,10,0.0,8.0,7314.0,1,0.8666666666666667,8.25,28.286,1
24005,0,1448,1,2012,2017,0.0,13.0,912,1,1,0.0,136.0,303234.0,0,0.1428571428571429,5.708,19.571,0
24006,0,1856,1,2010,2017,57.0,4.0,1225,0,3,0.0,128.0,411886.0,0,0.0,5.333,18.286,0
24007,1,16033,1,2010,2023,1122.0,22829.0,34348,300,1,76.0,34.0,6097.0,1,0.1666666666666666,8.333,28.571,1
24008,0,2983,1,2009,2021,19.0,162.0,595,9,1,0.0,20.0,45217.0,1,0.1428571428571429,8.333,28.571,1
24009,1,8061,1,2009,2023,6221.0,11313.0,4885,383,1,12.0,40.0,105443.0,1,0.9166666666666666,8.333,28.571,1
24010,1,20071,0,2010,2023,912.0,2028275.0,74,4778,1,2.0,10.0,196494.0,0,0.3571428571428571,8.333,28.571,1
24011,1,5197,1,2009,2023,435.0,7838.0,3852,153,1,3.0,90.0,233005.0,1,0.4347826086956522,8.083,27.714,1
24012,0,228,1,2009,2023,111.0,236.0,3263,2,1,0.0,64.0,4975.0,1,0.0666666666666666,8.333,28.571,1
24013,0,40520,0,2011,2023,5000.0,2559.0,85434,17,1,120.0,160.0,247926.0,0,0.6086956521739131,8.292,28.429,1
24014,0,36826,1,2010,2023,2119.0,2886.0,74547,10,1,30.0,32.0,9491.0,0,0.0,8.292,28.429,1
24015,0,61525,1,2012,2023,445.0,1059.0,97683,6,16,4.0,92.0,1465864.0,0,0.1428571428571429,8.042,27.571,1
24016,0,19058,1,2009,2017,97.0,515.0,1691,6,7,0.0,38.0,112552.0,1,0.5,1.625,5.571,0
24017,0,65175,1,2009,2023,1599.0,725.0,52351,4,1,34.0,86.0,587871.0,0,0.0625,8.292,28.429,1
24018,0,8,0,2010,2017,0.0,76.0,12,0,1,0.0,6.0,42373.0,0,0.8,0.25,0.857,0
24019,0,1568,1,2013,2018,0.0,14.0,138,1,1,0.0,88.0,451447.0,0,0.1999999999999999,7.958,27.286,0
24020,0,222,0,2016,2017,0.0,0.0,117,0,1,0.0,130.0,206167.0,0,0.0833333333333333,7.333,25.143,1
24021,0,2,0,2021,2021,10.0,4.0,0,0,1,0.0,0.0,0.0,0,0.0,0.083,0.286,0
24022,1,11424,1,2010,2023,3680.0,2419296.0,5422,1472,1,43.0,66.0,10668.0,1,0.75,8.333,28.571,1
24023,1,53005,1,2009,2023,562.0,1513978.0,3367,2775,10,35.0,6.0,2606.0,1,0.9333333333333332,8.333,28.571,1
24024,0,698,0,2016,2017,0.0,1.0,358,1,1,0.0,142.0,64079.0,0,0.1875,6.667,22.857,1
24025,1,113542,1,2009,2023,8261.0,1721707.0,27458,1434,9,49.0,54.0,2316.0,1,0.3214285714285714,8.292,28.429,1
24026,0,50,0,2011,2018,0.0,9.0,208,0,4,0.0,18.0,7002.0,0,0.2307692307692307,1.792,6.143,0
24027,0,12303,0,2014,2020,1015.0,630.0,73465,2,1,0.0,94.0,1564281.0,0,0.2142857142857143,7.708,26.429,0
24028,1,22251,1,2009,2023,264.0,1191435.0,37060,1607,2,33.0,36.0,14862.0,1,0.0666666666666666,8.333,28.571,1
24029,0,3968,0,2010,2017,63.0,75.0,2501,0,1,0.0,130.0,303523.0,0,0.0909090909090909,5.458,18.714,0
24030,0,10265,1,2016,2023,2.0,857.0,114,76,1,41.0,0.0,6.0,1,0.5,8.333,28.571,0
24031,1,26637,1,2010,2023,812.0,21392.0,18079,28,33,134.0,12.0,28779.0,1,0.6666666666666667,8.333,28.571,1
24032,0,26594,1,2013,2021,799.0,554.0,10159,3,9,0.0,170.0,6164.0,0,0.0,8.125,27.857,0
24033,0,980,1,2008,2022,832.0,96.0,673,2,4,0.0,112.0,270127.0,1,0.7692307692307692,5.042,17.286,0
24034,1,6845,1,2009,2023,119.0,4798564.0,2100,10253,1,3.0,0.0,56491.0,0,0.7692307692307692,8.333,28.571,1
24035,1,8078,1,2011,2023,203.0,3378386.0,388,644,1,6.0,46.0,165024.0,0,0.7142857142857143,8.333,28.571,1
24036,0,829,1,2013,2017,103.0,35.0,519,0,1,0.0,124.0,346863.0,0,0.6428571428571428,5.25,18.0,0
24037,1,9142,1,2010,2023,605.0,1089243.0,5440,320,1,17.0,106.0,812167.0,0,0.4545454545454546,8.208,28.143,1
24038,0,21051,1,2010,2023,950.0,555.0,119618,15,1,6.0,98.0,372605.0,0,0.1111111111111111,8.333,28.571,1
24039,1,19302,1,2008,2023,1197.0,2192551.0,30734,17595,1,24.0,20.0,45590.0,1,0.6666666666666667,8.25,28.286,1
24040,0,2388,1,2017,2022,415.0,762.0,1795,15,1,0.0,78.0,24445.0,1,0.3333333333333333,7.833,26.857,1
24041,0,100,0,2016,2017,0.0,5.0,43,0,1,0.0,60.0,276483.0,0,0.3076923076923077,3.792,13.0,1
24042,1,15556,0,2009,2023,12633.0,3689924.0,2261,8650,1,3.0,18.0,10772.0,1,0.75,8.292,28.429,1
24043,0,1160,1,2009,2019,404.0,197.0,5171,3,1,0.0,42.0,1980.0,1,0.7142857142857143,8.292,28.429,1
24044,0,2236,0,2012,2017,0.0,10.0,1535,1,1,0.0,136.0,413010.0,0,0.3333333333333333,5.708,19.571,0
24045,0,2435,1,2010,2023,514.0,449.0,3493,11,1,0.0,160.0,385246.0,0,0.9090909090909092,8.333,28.571,1
24046,0,188,1,2017,2017,0.0,18.0,35,0,1,0.0,90.0,13121.0,0,0.0714285714285714,3.75,12.857,0
24047,0,5755,0,2011,2017,43.0,11.0,2276,0,1,0.0,126.0,314543.0,0,0.0,5.25,18.0,0
24048,0,18881,1,2010,2023,2448.0,242422.0,2208,392,8,58.0,192.0,980286.0,1,0.2307692307692307,8.333,28.571,1
24049,1,31890,0,2009,2023,4086.0,22272.0,73418,420,1,42.0,52.0,46145.0,1,0.2727272727272727,8.333,28.571,1
24050,1,41404,1,2010,2023,331.0,1071178.0,6103,1332,10,0.0,188.0,49910.0,0,0.6666666666666667,8.333,28.571,1
24051,1,445994,1,2011,2023,1946.0,8060009.0,9904,15633,10,200.0,4.0,8271.0,1,0.4375,8.333,28.571,1
24052,0,18263,1,2016,2023,1225.0,6185.0,50160,78,1,3.0,30.0,133318.0,1,0.0952380952380952,8.292,28.429,1
24053,0,13468,0,2011,2023,325.0,137.0,13317,0,1,24.0,54.0,32104.0,0,0.4545454545454546,8.333,28.571,0
24054,0,2489,0,2013,2023,390.0,99.0,48111,0,1,1.0,176.0,2322965.0,0,0.5333333333333333,8.25,28.286,1
24055,1,8995,0,2010,2023,362.0,1120213.0,2047,0,13,0.0,56.0,80925.0,0,0.0,8.333,28.571,1
24056,0,376,1,2011,2023,107.0,99.0,116,0,1,0.0,0.0,6.0,0,0.6428571428571428,8.292,28.429,1
24057,0,2987,0,2011,2017,31.0,19.0,2201,2,1,0.0,132.0,308901.0,0,0.0666666666666666,5.542,19.0,0
24058,0,3708,1,2018,2019,182.0,178.0,3633,0,22,0.0,94.0,34957136.0,0,0.3333333333333333,4.0,13.714,1
24059,0,453,1,2013,2020,619.0,339.0,852,2,1,0.0,0.0,11.0,1,0.0625,8.333,28.571,1
24060,0,71,1,2016,2017,0.0,4.0,16,0,1,0.0,32.0,152246.0,1,0.0,2.833,9.714,0
24061,0,745,1,2012,2020,442.0,57705.0,324,24,10,0.0,32.0,30740.0,1,0.8461538461538461,8.333,28.571,1
24062,0,582,0,2012,2023,199.0,6.0,882,0,1,0.0,114.0,288165.0,0,0.8,6.042,20.714,0
24063,0,4723,1,2009,2022,845.0,657.0,12667,18,1,0.0,44.0,463171.0,1,0.7,8.208,28.143,1
24064,0,73259,0,2012,0,577.0,1543.0,14019,3,0,0.0,0.0,0.0,0,0.4,0.0,0.0,1
24065,0,2366,1,2009,2017,0.0,12.0,1187,0,3,0.0,144.0,593137.0,0,0.5714285714285714,6.0,20.571,1
24066,0,747,0,2015,2016,67.0,11.0,158,1,1,0.0,168.0,70285.0,0,0.1428571428571429,7.25,24.857,1
24067,0,3542,0,2013,2017,16.0,70.0,2399,1,1,0.0,136.0,285482.0,0,0.25,5.667,19.429,0
24068,0,1658,0,2016,2017,60.0,1.0,1148,0,1,0.0,126.0,319587.0,0,0.75,5.25,18.0,0
24069,0,73,1,2018,2018,344.0,18.0,0,0,1,0.0,2.0,837.0,0,0.1875,3.042,10.429,0
24070,0,7384,1,2011,2023,1039.0,872.0,9888,8,1,6.0,128.0,40739.0,0,0.5,8.333,28.571,1
24071,0,2748,1,2011,2017,17.0,15.0,1930,1,1,0.0,134.0,282338.0,0,0.9375,5.583,19.143,0
24072,0,152,0,2017,2017,0.0,0.0,110,0,1,0.0,108.0,328570.0,0,0.0,5.417,18.571,1
24073,0,26168,1,2009,2023,1149.0,1338565.0,914,3719,10,0.0,130.0,64228.0,1,0.3,8.292,28.429,1
24074,0,5914,1,2010,2023,1183.0,303.0,1881,30,1,4.0,166.0,261540.0,1,0.25,8.333,28.571,1
24075,0,82432,0,2010,2023,194.0,196.0,7720,1,14,114.0,166.0,1041619.0,1,0.0,8.292,28.429,1
24076,0,65498,1,2009,2023,1481.0,28500.0,112007,153,1,147.0,6.0,29.0,1,0.5714285714285714,8.292,28.429,1
24077,1,145763,0,2009,2023,1111.0,890041.0,11477,4149,1,67.0,0.0,2.0,1,1.0,8.333,28.571,1
24078,0,2887,1,2009,2017,37.0,18.0,2025,0,7,0.0,136.0,343144.0,0,0.1176470588235294,5.667,19.429,0
24079,0,3959,1,2012,2017,91.0,35.0,2190,3,2,0.0,130.0,441557.0,0,0.0769230769230768,5.458,18.714,0
24080,0,2999,1,2009,2023,1436.0,522.0,252,58,1,0.0,22.0,26845.0,0,0.1818181818181817,8.292,28.429,1
24081,0,7370,0,2011,2023,1693.0,232.0,41668,3,1,0.0,68.0,846462.0,0,0.6428571428571428,8.208,28.143,1
24082,0,45574,1,2017,2023,8.0,62.0,0,6,1,167.0,0.0,1.0,0,0.9,8.333,28.571,0
24083,0,29379,1,2009,2023,282.0,722.0,118880,21,1,0.0,140.0,169227.0,0,0.1428571428571429,8.333,28.571,1
24084,0,35,0,2011,2018,0.0,14.0,133,0,10,0.0,16.0,981.0,0,0.1818181818181817,1.25,4.286,0
24085,0,2101,1,2017,2018,0.0,0.0,1600,1,1,0.0,138.0,389263.0,0,0.0,5.75,19.714,0
24086,0,41872,1,2009,0,2430.0,468.0,10511,15,0,0.0,0.0,0.0,1,0.0999999999999999,0.0,0.0,1
24087,1,135453,1,2007,2023,822.0,420554.0,44040,2320,16,43.0,18.0,1518.0,1,0.1428571428571429,8.292,28.429,1
24088,1,17265,1,2011,2023,799.0,2817679.0,7314,1219,9,100.0,0.0,783.0,1,0.0,8.333,28.571,1
24089,0,67,0,2010,2018,0.0,18.0,255,0,1,0.0,32.0,182256.0,0,0.0714285714285714,2.5,8.571,0
24090,0,1254,0,2009,2023,659.0,82.0,13988,0,10,2.0,4.0,14404.0,0,0.0,8.333,28.571,1
24091,0,54,0,2014,2022,72.0,269.0,1482,70,1,0.0,0.0,0.0,1,0.1818181818181817,0.083,0.286,1
24092,0,2183,1,2012,2017,55.0,1.0,2150,1,1,0.0,12.0,8718.0,0,0.3571428571428571,0.5,1.714,0
24093,0,3451,1,2011,2022,586.0,292.0,7593,2,1,0.0,102.0,1161500.0,0,0.2307692307692307,8.125,27.857,1
24094,1,89951,1,2010,2016,0.0,1279715.0,4,2408,1,0.0,22.0,10243.0,1,0.0,8.333,28.571,0
24095,1,59138,1,2009,2021,51.0,87618415.0,0,112983,1,0.0,60.0,4471889.0,1,0.5333333333333333,8.292,28.429,1
24096,0,1328,0,2016,2017,19.0,15.0,1326,0,1,0.0,36.0,12169.0,0,0.0666666666666666,1.542,5.286,0
24097,0,432,0,2017,2017,0.0,0.0,436,2,13,0.0,164.0,98486.0,0,0.1818181818181817,7.25,24.857,0
24098,0,43710,1,2019,2023,2.0,20667.0,22496,161,7,200.0,2.0,214.0,1,0.6923076923076923,8.333,28.571,0
24099,1,7771,1,2009,2023,815.0,50631.0,3137,318,1,11.0,6.0,16146.0,0,0.7692307692307692,8.333,28.571,1
24100,0,46390,0,2013,2023,480.0,596.0,37995,2,1,4.0,178.0,1180962.0,0,0.0,7.833,26.857,1
24101,1,34665,1,2009,2023,5716.0,350243.0,68208,5301,1,1.0,146.0,664753.0,1,0.5,8.125,27.857,1
24102,0,9,0,2014,2018,0.0,6.0,99,0,34,0.0,4.0,10.0,0,0.1333333333333333,0.25,0.857,0
24103,0,3591,1,2012,2020,147.0,53.0,2268,3,39,0.0,132.0,422251.0,0,0.2941176470588235,5.583,19.143,0
24104,1,60254,0,2011,2023,97.0,5609491.0,4363,551,20,1.0,22.0,53414.0,0,0.0,8.333,28.571,1
24105,0,19473,1,2008,2023,3965.0,3677.0,2329,53,1,0.0,32.0,7807.0,1,0.5555555555555556,8.333,28.571,0
24106,0,106790,1,2012,2023,523.0,1636.0,60380,48,1,24.0,46.0,315877.0,1,0.2727272727272727,7.917,27.143,1
24107,0,117,0,2010,2017,0.0,3.0,69,0,1,0.0,58.0,496457.0,0,0.6,2.542,8.714,0
24108,0,8757,1,2011,2023,141.0,1949.0,940,0,6,0.0,24.0,102976.0,0,0.0,8.25,28.286,1
24109,0,206,1,2010,2017,0.0,3.0,165,1,1,0.0,124.0,439336.0,0,0.4615384615384615,5.208,17.857,0
24110,0,4565,1,2015,2023,252.0,305.0,2294,3,1,0.0,94.0,710319.0,1,0.5263157894736843,4.583,15.714,1
24111,0,22995,1,2009,2023,411.0,200024.0,2546,498,1,2.0,32.0,111490.0,1,0.8571428571428572,8.333,28.571,1
24112,1,9773,1,2010,2023,338.0,1940321.0,10320,2460,1,7.0,62.0,138454.0,1,0.0999999999999999,8.333,28.571,1
24113,0,17,0,2013,0,131.0,33.0,464,0,0,0.0,0.0,0.0,0,0.3846153846153846,0.0,0.0,0
24114,0,27027,1,2012,2021,1068.0,902.0,914,142,1,0.0,12.0,1051.0,1,0.9285714285714286,8.333,28.571,0
24115,0,1370,1,2016,2023,475.0,67.0,583,0,1,0.0,84.0,117785.0,0,0.2105263157894736,8.333,28.571,1
24116,0,4037,0,2010,2017,0.0,9.0,1135,0,1,0.0,124.0,400116.0,0,0.3846153846153846,5.167,17.714,1
24117,0,20934,0,2014,2023,366.0,278.0,61752,0,1,6.0,142.0,1470520.0,0,0.1818181818181817,8.0,27.429,1
24118,0,1301,1,2010,2017,0.0,12.0,874,1,1,0.0,136.0,335389.0,0,0.0,5.667,19.429,0
24119,0,212,0,2016,2017,0.0,1.0,82,0,1,0.0,124.0,228804.0,0,0.4,7.0,24.0,1
24120,0,5096,1,2016,2020,1.0,24.0,0,30,1,0.0,0.0,4.0,1,0.625,8.333,28.571,0
24121,0,29677,1,2010,2022,262.0,100.0,144,7,1,0.0,0.0,0.0,1,0.2142857142857143,8.333,28.571,1
24122,0,14470,1,2017,2023,29.0,74.0,20848,1,1,5.0,76.0,266344.0,1,0.6923076923076923,8.333,28.571,1
24123,0,332,0,2017,0,0.0,0.0,5,0,0,0.0,0.0,0.0,0,0.4285714285714286,0.0,0.0,1
24124,1,661,0,2012,2021,417.0,701475.0,396,1699,1,0.0,30.0,181169.0,0,0.6923076923076923,8.292,28.429,1
24125,0,17459,1,2017,2020,13.0,3488.0,40,41,1,0.0,0.0,37.0,1,0.4210526315789473,8.333,28.571,0
24126,0,9479,0,2010,2023,791.0,1542.0,466,67,1,2.0,0.0,33.0,1,0.9333333333333332,8.333,28.571,1
24127,0,143,0,2016,2017,0.0,2.0,72,1,1,0.0,96.0,292831.0,0,0.7,5.292,18.143,1
24128,0,36652,1,2012,2023,337.0,360.0,18616,1,1,8.0,198.0,1336201.0,1,0.0666666666666666,8.292,28.429,1
24129,0,9021,1,2017,2023,2271.0,1133.0,101296,16,1,54.0,78.0,76202.0,0,0.0,8.25,28.286,1
24130,1,111181,1,2010,2023,438.0,312160.0,69516,436,1,89.0,60.0,87449.0,1,0.7692307692307692,8.333,28.571,1
24131,1,21904,1,2012,2023,1507.0,11915.0,2933,0,1,1.0,28.0,621.0,1,0.3157894736842105,8.333,28.571,1
24132,0,3259,1,2009,2022,954.0,317.0,2129,4,1,0.0,110.0,269101.0,1,0.3636363636363636,5.042,17.286,0
24133,0,3310,1,2015,2017,45.0,19.0,1688,8,1,0.0,190.0,71684.0,0,0.7857142857142857,7.917,27.143,0
24134,0,1337,0,2016,2017,0.0,5.0,860,0,1,0.0,132.0,466724.0,0,0.0,5.5,18.857,0
24135,0,237,0,2017,2017,0.0,0.0,135,0,18,0.0,126.0,143376.0,0,0.0,6.25,21.429,1
24136,0,74747,1,2011,2022,923.0,878.0,30018,55,1,0.0,20.0,240.0,1,0.16,8.333,28.571,1
24137,0,17971,1,2009,2023,1649.0,8696.0,3123,60,1,0.0,50.0,192804.0,1,0.9230769230769232,8.25,28.286,1
24138,1,25737,0,2011,2023,108.0,725413.0,4804,231,1,0.0,94.0,414816.0,1,1.0,8.333,28.571,1
24139,0,3025,1,2009,2017,0.0,876.0,11,1,1,0.0,6.0,18741.0,1,0.4166666666666666,8.208,28.143,1
24140,0,1869,0,2010,2017,0.0,17.0,1324,0,1,0.0,140.0,372972.0,0,0.0,5.833,20.0,0
24141,0,2106,1,2013,2020,320.0,77687.0,1987,54,1,0.0,70.0,421.0,1,0.875,8.042,27.571,1
24142,0,561,1,2009,2023,297.0,29.0,260,1,4,0.0,2.0,139.0,0,0.0909090909090909,8.292,28.429,1
24143,0,1271,1,2009,2020,41.0,18.0,843,0,35,0.0,144.0,397426.0,0,0.0833333333333333,6.042,20.714,0
24144,0,332,1,2014,2022,265.0,31.0,581,0,1,0.0,104.0,538313.0,0,0.0,8.042,27.571,1
24145,0,1854,1,2009,0,118.0,38.0,1559,3,0,0.0,0.0,0.0,0,0.8571428571428572,0.0,0.0,1
24146,1,86,1,2007,2022,761.0,2590.0,41380,66,1,0.0,0.0,15719.0,1,0.1176470588235294,2.875,9.857,1
24147,0,3388,0,2010,2021,200.0,99.0,2258,0,1,0.0,102.0,548757.0,0,0.0,6.667,22.857,0
24148,0,73,1,2018,2020,89.0,8.0,108,0,6,0.0,18.0,250560.0,0,0.1333333333333333,3.0,10.286,0
24149,0,1979,1,2011,0,43.0,11.0,1440,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
24150,1,2698,1,2009,2023,226.0,2098321.0,2924,14557,1,2.0,74.0,520867.0,0,0.8571428571428572,8.333,28.571,1
24151,1,10051,1,2010,2023,185.0,1469330.0,537,509,1,0.0,24.0,3556.0,1,0.5294117647058824,8.292,28.429,1
24152,0,18286,1,2010,2023,1995.0,671.0,65171,6,1,0.0,8.0,130332.0,1,0.15,8.333,28.571,1
24153,0,3203,1,2010,2021,20.0,16.0,2390,1,1,0.0,126.0,383455.0,0,0.4375,5.375,18.429,0
24154,0,63519,1,2010,2023,7531.0,137944.0,6858,767,10,30.0,0.0,89.0,1,0.631578947368421,8.333,28.571,1
24155,1,18239,1,2013,2023,7712.0,1784.0,14184,41,1,4.0,158.0,238126.0,1,0.1621621621621621,8.292,28.429,1
24156,0,738,1,2012,2022,33.0,14.0,517,1,4,0.0,120.0,290367.0,0,0.4,5.792,19.857,0
24157,0,10810,1,2014,2017,667.0,237.0,361,14,1,0.0,2.0,1842.0,1,0.0909090909090909,8.333,28.571,0
24158,0,272,1,2018,2022,127.0,17.0,1361,0,1,0.0,36.0,447130.0,1,0.1666666666666666,8.25,28.286,1
24159,0,5524,1,2014,2020,47.0,166.0,0,33,25,0.0,0.0,0.0,1,0.9090909090909092,8.333,28.571,0
24160,0,45343,1,2008,2021,192754.0,220174.0,110925,850,1,0.0,0.0,124.0,1,0.8666666666666667,8.333,28.571,1
24161,0,5706,1,2014,2020,46.0,183.0,0,30,25,0.0,0.0,0.0,1,0.9,8.333,28.571,0
24162,0,26483,1,2011,2023,331.0,393.0,5944,9,6,0.0,16.0,23001.0,0,0.0,8.292,28.429,1
24163,0,20904,1,2011,2023,2653.0,4131.0,4860,6,1,1.0,46.0,996627.0,0,0.1111111111111111,8.0,27.429,1
24164,0,19,0,2015,2018,0.0,0.0,104,0,34,0.0,12.0,839.0,0,0.0769230769230768,0.708,2.429,0
24165,0,13824,1,2013,2023,135.0,451.0,16120,0,1,15.0,172.0,13582.0,0,0.6666666666666667,7.708,26.429,1
24166,1,5529,0,2009,2023,1201.0,1068445.0,4627,5824,1,1.0,78.0,72364.0,1,0.6666666666666667,8.333,28.571,1
